account_id,customer_id,branch_id,account_type,open_date,balance,currency,account_status
39132,2379,58,Savings,2025-03-05,19921.71,INR,Active
39133,16948,43,Savings,2015-03-09,139643.98,INR,Active
39134,10242,9,Savings,2011-10-11,4328.02,INR,Active
39135,18016,85,Savings,2020-06-25,20957.48,INR,Active
39136,24458,90,Salary,2020-12-24,1593.85,INR,Active
39137,23212,21,Salary,2020-12-18,14532.6,INR,Active
39138,8770,31,Savings,2021-09-01,24135.46,INR,Active
39139,10507,62,Salary,2017-07-30,12224.52,INR,Active
39140,15123,89,Savings,2015-06-15,11527.59,INR,Active
39141,13035,80,Premium,2013-12-10,19242.39,INR,Active
39142,2040,4,Savings,2022-10-02,98933.36,INR,Dormant
39143,16719,95,Savings,2013-06-04,18128.62,INR,Active
39144,22473,38,Savings,2014-01-22,8114.1,INR,Active
39145,15491,79,Salary,2024-01-11,16265.03,INR,Active
39146,21331,8,Savings,2013-04-19,12426.42,INR,Active
39147,14085,48,Savings,2024-10-16,4877.19,INR,Active
39148,11839,88,Salary,2013-07-27,8608.39,INR,Active
39149,730,73,Current,2024-03-10,38887.48,INR,Active
39150,643,9,Savings,2017-05-01,21152.04,INR,Active
39151,5883,40,Savings,2023-04-24,28853.3,INR,Active
39152,17945,63,Savings,2016-07-29,5820.37,INR,Active
39153,6425,87,Savings,2022-05-28,223121.81,INR,Active
39154,4570,35,Savings,2024-04-15,421552.4,INR,Active
39155,22083,93,Salary,2019-12-16,24395.29,INR,Dormant
39156,20191,40,Savings,2019-11-27,6840.91,INR,Active
39157,19841,44,Salary,2016-12-10,91559.81,INR,Active
39158,3491,31,Current,2016-07-18,30697.64,INR,Active
39159,11353,37,Savings,2019-01-19,23444.04,INR,Active
39160,15223,8,Savings,2015-06-03,24001.75,INR,Dormant
39161,1726,79,Salary,2016-08-05,54317.35,INR,Dormant
39162,22855,87,Salary,2017-10-04,3380.53,INR,Active
39163,5921,61,Savings,2012-08-10,11449.96,INR,Active
39164,5156,75,Salary,2024-10-18,3538.38,INR,Closed
39165,23040,16,Savings,2021-12-27,10404.92,INR,Active
39166,19736,60,Salary,2017-02-17,9817.37,INR,Active
39167,21797,47,Savings,2012-04-06,26857.97,INR,Active
39168,148,19,Business,2023-09-07,23081.28,INR,Active
39169,12936,100,Premium,2014-01-05,10665.74,INR,Active
39170,9197,1,Premium,2019-12-10,5195.89,INR,Active
39171,8847,75,Salary,2021-08-22,7879.76,INR,Active
39172,22851,75,Premium,2023-10-16,10369.85,INR,Active
39173,12928,84,Savings,2012-05-20,5255.8,INR,Active
39174,20315,98,Business,2020-02-27,74412.61,INR,Active
39175,18234,4,Savings,2019-07-17,3161.08,INR,Active
39176,175,63,Business,2014-02-24,20009.33,INR,Active
39177,14079,54,Salary,2018-05-12,12605.79,INR,Active
39178,1888,19,Savings,2014-07-30,3006.15,INR,Active
39179,5611,35,Savings,2018-08-25,49267.94,INR,Active
39180,5503,25,Premium,2023-04-16,36629.44,INR,Active
39181,20554,90,Savings,2022-05-28,11878.87,INR,Dormant
39182,15371,96,Salary,2020-10-31,194877.59,INR,Active
39183,17872,1,Business,2021-02-18,10438.59,INR,Active
39184,11124,33,Savings,2018-10-23,25319.41,INR,Active
39185,16745,33,Savings,2022-11-05,10444.22,INR,Active
39186,1657,28,Current,2014-12-30,6312.94,INR,Active
39187,20669,88,Salary,2012-05-09,7109.71,INR,Active
39188,603,75,Savings,2017-08-08,2029.52,INR,Active
39189,16681,73,Savings,2014-08-01,22589.11,INR,Active
39190,15388,64,Savings,2012-08-09,78286.26,INR,Active
39191,9529,5,Business,2020-11-17,18358.44,INR,Active
39192,20739,94,Savings,2023-10-20,10795.04,INR,Active
39193,16551,73,Savings,2019-05-12,25532.72,INR,Active
39194,2897,18,Savings,2020-08-10,5767.81,INR,Active
39195,22303,35,Current,2014-07-26,2692.03,INR,Active
39196,24124,89,Current,2012-12-18,24208.11,INR,Active
39197,15963,27,Salary,2018-02-09,165785.09,INR,Dormant
39198,20529,45,Premium,2019-03-03,6909.97,INR,Active
39199,2313,22,Savings,2025-06-07,63465.47,INR,Active
39200,22649,54,Premium,2023-10-09,3605.71,INR,Active
39201,17800,100,Salary,2017-09-26,51092.42,INR,Active
39202,9133,70,Savings,2020-10-14,5572.53,INR,Active
39203,3142,90,Current,2023-10-08,72686.94,INR,Dormant
39204,24830,56,Savings,2014-05-23,17092.89,INR,Active
39205,20178,95,Savings,2012-10-11,3830.72,INR,Active
39206,24019,6,Premium,2012-10-07,4440.58,INR,Active
39207,24106,90,Salary,2013-10-10,4340.03,INR,Active
39208,1804,76,Savings,2025-04-14,31700.29,INR,Active
39209,15106,35,Savings,2023-01-22,2133.52,INR,Active
39210,2648,26,Business,2020-07-07,2241.61,INR,Active
39211,17489,66,Business,2013-05-26,24906.51,INR,Active
39212,5541,17,Savings,2013-03-23,12655.26,INR,Active
39213,7676,68,Savings,2020-03-24,33401.86,INR,Active
39214,162,14,Savings,2019-04-06,49273.61,INR,Dormant
39215,18745,15,Savings,2013-10-28,11149.38,INR,Active
39216,21851,50,Savings,2023-06-22,3374.07,INR,Active
39217,23941,70,Salary,2020-03-21,41058.11,INR,Active
39218,8262,48,Business,2018-05-14,2732.48,INR,Active
39219,347,77,Savings,2012-08-03,16934.2,INR,Active
39220,4772,53,Savings,2018-06-20,76339.63,INR,Active
39221,7737,58,Savings,2016-02-05,7005.35,INR,Active
39222,12607,74,Business,2019-07-26,18631.63,INR,Active
39223,24256,9,Savings,2022-07-23,5726.44,INR,Active
39224,14603,34,Savings,2020-01-14,18511.99,INR,Active
39225,9912,56,Business,2015-01-08,40937.08,INR,Active
39226,8996,44,Premium,2018-01-23,20010.33,INR,Active
39227,6350,88,Current,2013-01-18,2450.5,INR,Active
39228,18825,64,Savings,2017-11-06,4115.64,INR,Active
39229,15133,26,Savings,2015-11-17,26720.86,INR,Active
39230,12907,89,Premium,2014-05-09,13256.46,INR,Active
39231,17784,61,Savings,2013-03-12,23253.47,INR,Active
39232,17172,65,Savings,2019-12-29,920.59,INR,Active
39233,5212,26,Savings,2016-10-22,9184.47,INR,Active
39234,3727,69,Savings,2017-07-05,119805.15,INR,Active
39235,18704,43,Savings,2025-05-25,11792.23,INR,Active
39236,24620,13,Current,2023-01-14,1829.57,INR,Active
39237,16559,40,Savings,2020-03-26,8446.49,INR,Active
39238,5405,97,Savings,2019-08-28,31878.29,INR,Active
39239,20658,88,Salary,2024-11-17,5052.41,INR,Active
39240,17057,93,Premium,2023-02-26,9240.19,INR,Active
39241,13011,8,Savings,2014-10-12,11879.43,INR,Active
39242,17290,14,Savings,2017-02-08,13528.1,INR,Active
39243,16816,26,Salary,2021-04-28,4058.39,INR,Active
39244,8348,9,Premium,2017-01-27,10381.15,INR,Active
39245,2648,85,Current,2024-09-24,29645.4,INR,Active
39246,9552,90,Business,2014-01-23,20549.62,INR,Active
39247,3391,10,Current,2016-08-20,18096.69,INR,Active
39248,20716,29,Savings,2019-12-24,23035.31,INR,Active
39249,8472,29,Current,2016-08-19,113929.63,INR,Active
39250,12271,12,Savings,2024-08-19,2406.79,INR,Dormant
39251,22839,12,Current,2013-04-20,2295.65,INR,Active
39252,269,82,Current,2022-05-07,22212.19,INR,Active
39253,19368,19,Savings,2013-02-13,10245.2,INR,Closed
39254,19351,99,Savings,2016-07-01,28700.27,INR,Active
39255,15170,79,Premium,2021-03-01,3389.2,INR,Active
39256,6389,35,Savings,2022-04-05,11155.3,INR,Active
39257,20033,42,Savings,2011-12-17,2108.58,INR,Active
39258,21099,97,Savings,2017-08-12,31773.36,INR,Active
39259,19342,36,Savings,2017-08-29,3327.39,INR,Active
39260,21853,56,Savings,2012-08-04,305.86,INR,Active
39261,13683,81,Savings,2012-11-23,23790.49,INR,Active
39262,20525,63,Savings,2016-06-25,21478.21,INR,Closed
39263,3359,54,Salary,2020-11-12,36578.47,INR,Active
39264,3846,21,Savings,2012-04-07,60018.35,INR,Active
39265,21412,24,Savings,2013-10-28,30770.15,INR,Active
39266,23231,27,Savings,2011-12-02,2466.98,INR,Active
39267,315,13,Premium,2016-02-07,8427.77,INR,Active
39268,18186,3,Savings,2014-05-12,7074.07,INR,Active
39269,14287,84,Savings,2011-08-18,4795.33,INR,Active
39270,20739,41,Current,2021-02-01,10360.35,INR,Active
39271,6133,95,Savings,2025-04-28,4983.52,INR,Active
39272,2443,24,Savings,2017-07-25,55934.47,INR,Active
39273,9851,18,Savings,2011-10-06,8430.3,INR,Closed
39274,7897,8,Salary,2021-08-25,43662.56,INR,Active
39275,6599,60,Salary,2013-01-13,106205.83,INR,Active
39276,6424,33,Business,2019-12-11,1186.42,INR,Active
39277,14567,70,Salary,2016-05-12,77604.16,INR,Active
39278,12306,87,Savings,2019-05-23,5845.69,INR,Active
39279,19144,53,Current,2021-08-04,16706.41,INR,Dormant
39280,13929,47,Savings,2016-09-20,9141.05,INR,Active
39281,11615,31,Savings,2022-02-22,4718.48,INR,Active
39282,15002,36,Premium,2017-11-07,1791.53,INR,Active
39283,17630,60,Savings,2013-03-06,2359.44,INR,Active
39284,516,30,Savings,2022-08-10,1847.47,INR,Active
39285,3269,87,Savings,2025-08-01,15737.35,INR,Active
39286,3977,9,Savings,2016-01-01,10209.08,INR,Active
39287,1826,88,Current,2022-05-27,7493.35,INR,Active
39288,18652,49,Current,2020-09-07,10965.18,INR,Active
39289,21007,46,Business,2023-08-07,376.57,INR,Active
39290,23008,94,Savings,2013-11-22,6689.42,INR,Active
39291,6070,58,Savings,2017-09-23,37027.31,INR,Active
39292,11215,57,Savings,2017-12-08,6022.07,INR,Active
39293,17248,17,Savings,2024-10-31,26514.86,INR,Active
39294,18450,1,Savings,2021-12-10,56184.69,INR,Closed
39295,12178,82,Savings,2012-11-03,19409.3,INR,Active
39296,15951,13,Savings,2012-11-26,24762.76,INR,Active
39297,4888,3,Savings,2015-04-09,2008.58,INR,Active
39298,24982,38,Salary,2012-04-19,1319.92,INR,Active
39299,1888,63,Savings,2016-12-16,1656.83,INR,Active
39300,23343,78,Savings,2024-12-26,10951.96,INR,Active
39301,5330,98,Savings,2023-12-07,104214.67,INR,Active
39302,7733,96,Savings,2014-06-18,12839.88,INR,Active
39303,11140,24,Savings,2019-05-16,10117.7,INR,Active
39304,23008,65,Business,2017-09-08,6888.85,INR,Active
39305,10097,51,Salary,2012-02-09,51760.71,INR,Active
39306,6047,58,Premium,2023-09-18,75276.86,INR,Active
39307,14671,24,Salary,2021-08-15,14196.53,INR,Active
39308,16949,9,Savings,2021-04-18,1096.84,INR,Active
39309,9752,39,Savings,2023-02-25,47149.26,INR,Dormant
39310,9777,70,Savings,2016-04-25,7929.0,INR,Active
39311,4766,93,Salary,2018-10-16,4881.21,INR,Active
39312,24855,16,Salary,2018-05-25,6200.91,INR,Dormant
39313,9896,19,Savings,2019-08-28,2035.07,INR,Active
39314,20425,52,Savings,2023-04-11,4080.82,INR,Active
39315,11014,89,Savings,2023-01-29,16493.93,INR,Active
39316,13592,70,Savings,2017-05-13,15918.27,INR,Active
39317,7447,39,Salary,2020-11-02,51013.51,INR,Dormant
39318,11342,90,Savings,2022-01-30,18639.2,INR,Active
39319,18064,67,Savings,2024-03-25,3010.26,INR,Active
39320,21657,56,Savings,2018-04-02,1723.01,INR,Closed
39321,3904,66,Savings,2019-06-22,15158.05,INR,Active
39322,23383,38,Savings,2016-03-04,5557.79,INR,Active
39323,20829,35,Savings,2016-12-23,31240.88,INR,Active
39324,2955,16,Savings,2024-12-11,10201.73,INR,Active
39325,14021,5,Salary,2019-02-21,2683.46,INR,Active
39326,21418,99,Savings,2013-09-27,7685.65,INR,Active
39327,8492,87,Savings,2017-06-29,21275.69,INR,Active
39328,4316,32,Savings,2013-12-05,6609.61,INR,Active
39329,6104,38,Salary,2019-07-15,1684.52,INR,Active
39330,15491,88,Savings,2024-01-28,4500.86,INR,Active
39331,3759,47,Savings,2014-02-21,5470.14,INR,Active
39332,431,57,Savings,2024-10-21,12749.31,INR,Active
39333,3910,89,Premium,2019-05-14,4428.11,INR,Active
39334,24716,52,Savings,2023-04-12,35039.44,INR,Active
39335,1151,83,Savings,2013-07-14,17083.42,INR,Active
39336,792,90,Salary,2012-09-29,49134.52,INR,Active
39337,4865,68,Savings,2021-10-29,2587.2,INR,Active
39338,15820,55,Savings,2023-12-13,142474.48,INR,Active
39339,20789,9,Business,2012-07-21,16894.38,INR,Active
39340,7091,82,Savings,2017-05-18,14146.67,INR,Active
39341,1104,53,Salary,2015-03-16,2859.32,INR,Active
39342,9891,51,Savings,2023-12-21,46640.2,INR,Active
39343,22964,14,Current,2020-09-27,56016.52,INR,Active
39344,6487,6,Savings,2017-04-15,17870.44,INR,Active
39345,7775,43,Savings,2017-12-16,12219.93,INR,Active
39346,20118,2,Business,2014-02-14,837.17,INR,Active
39347,676,9,Current,2020-08-29,4848.4,INR,Active
39348,1318,49,Salary,2013-12-11,48100.62,INR,Active
39349,10005,98,Current,2015-08-05,8733.46,INR,Active
39350,16203,70,Business,2018-12-11,202501.59,INR,Active
39351,915,33,Savings,2024-12-13,2443.82,INR,Active
39352,14882,76,Savings,2021-05-03,35060.26,INR,Active
39353,7167,57,Savings,2022-12-15,7096.1,INR,Active
39354,4478,40,Business,2020-12-14,20300.44,INR,Active
39355,21283,44,Savings,2019-07-26,242770.13,INR,Active
39356,2829,95,Savings,2020-03-05,65046.91,INR,Active
39357,3162,75,Salary,2015-05-14,36112.81,INR,Active
39358,21098,70,Savings,2015-03-16,22554.01,INR,Active
39359,20131,81,Savings,2023-01-07,15095.84,INR,Active
39360,8343,7,Current,2021-12-07,32531.53,INR,Active
39361,23200,94,Savings,2014-08-08,12004.29,INR,Active
39362,13179,24,Savings,2013-07-27,2595.31,INR,Active
39363,486,60,Current,2013-05-25,7432.23,INR,Closed
39364,1408,64,Business,2012-08-08,11716.95,INR,Active
39365,15120,11,Savings,2014-08-13,11744.73,INR,Active
39366,3187,55,Salary,2023-02-26,8279.92,INR,Active
39367,10187,97,Salary,2020-01-10,1855.99,INR,Active
39368,2894,76,Premium,2018-08-09,8201.87,INR,Active
39369,14365,48,Salary,2021-10-22,27425.31,INR,Active
39370,13860,85,Savings,2025-07-18,14038.96,INR,Active
39371,16564,54,Savings,2017-04-03,3808.31,INR,Active
39372,14857,42,Current,2019-06-14,3247.0,INR,Closed
39373,15175,45,Savings,2020-03-24,5540.48,INR,Active
39374,6020,22,Savings,2019-09-02,13722.85,INR,Active
39375,14858,26,Savings,2012-12-05,15944.55,INR,Active
39376,2849,67,Savings,2024-01-25,8923.63,INR,Active
39377,24138,22,Premium,2023-11-08,6688.37,INR,Active
39378,17785,94,Current,2021-06-26,33078.8,INR,Active
39379,22640,32,Savings,2017-12-31,10849.48,INR,Active
39380,4311,23,Current,2012-08-06,1862.89,INR,Active
39381,16795,68,Savings,2023-07-21,2854.42,INR,Active
39382,7581,15,Business,2021-10-04,21339.03,INR,Active
39383,8430,65,Savings,2015-08-17,3754.85,INR,Active
39384,10406,92,Savings,2024-03-30,7834.79,INR,Active
39385,19057,57,Savings,2022-02-13,47113.85,INR,Active
39386,19867,32,Current,2020-03-25,22174.33,INR,Active
39387,3080,21,Savings,2017-11-06,84368.54,INR,Active
39388,2209,54,Premium,2014-05-30,50216.55,INR,Active
39389,2250,52,Salary,2011-10-19,5971.47,INR,Active
39390,9545,73,Premium,2020-08-19,8900.19,INR,Active
39391,6393,1,Savings,2015-03-12,6353.19,INR,Dormant
39392,11220,19,Savings,2022-11-25,35111.53,INR,Dormant
39393,9391,87,Savings,2012-11-27,7071.31,INR,Active
39394,14319,98,Premium,2021-07-21,28200.07,INR,Active
39395,2120,82,Savings,2013-08-20,1297.63,INR,Active
39396,2017,85,Premium,2016-12-11,52179.69,INR,Active
39397,23351,87,Savings,2022-08-20,1509.04,INR,Active
39398,2676,87,Current,2018-12-13,10052.41,INR,Active
39399,9035,33,Current,2017-08-22,6788.38,INR,Active
39400,16434,86,Current,2016-10-27,12667.59,INR,Active
39401,8387,97,Salary,2015-02-18,6064.83,INR,Active
39402,4928,27,Current,2024-02-29,10716.78,INR,Active
39403,3663,50,Savings,2017-07-03,5260.76,INR,Active
39404,7402,78,Premium,2022-05-09,15054.04,INR,Active
39405,7516,55,Premium,2017-01-12,1336.77,INR,Dormant
39406,10106,2,Current,2018-02-27,59677.02,INR,Active
39407,22858,44,Current,2025-01-17,3327.04,INR,Active
39408,16700,62,Savings,2015-04-21,4012.74,INR,Closed
39409,23645,87,Savings,2018-02-03,7138.93,INR,Active
39410,16840,14,Savings,2023-08-14,47353.22,INR,Active
39411,14681,43,Savings,2025-07-12,4085.7,INR,Active
39412,17872,64,Current,2024-07-06,5553.54,INR,Active
39413,1505,89,Business,2014-08-23,646.49,INR,Active
39414,22417,33,Savings,2019-09-26,8254.13,INR,Active
39415,21977,14,Savings,2017-11-27,2168.22,INR,Active
39416,17140,22,Savings,2014-04-08,29607.06,INR,Dormant
39417,12175,96,Savings,2018-11-07,236618.25,INR,Active
39418,829,16,Savings,2024-12-30,5992.41,INR,Active
39419,18775,20,Savings,2013-08-26,28534.13,INR,Active
39420,3639,42,Savings,2017-02-05,568.92,INR,Active
39421,15378,65,Savings,2016-01-16,4623.89,INR,Active
39422,10367,50,Current,2014-08-06,12467.57,INR,Active
39423,17266,38,Premium,2018-10-07,94897.36,INR,Active
39424,4254,79,Savings,2017-06-20,4866.94,INR,Active
39425,16769,47,Premium,2016-05-06,6039.24,INR,Active
39426,17206,8,Savings,2023-07-18,56615.74,INR,Active
39427,20004,27,Savings,2020-10-28,3049.81,INR,Active
39428,195,78,Salary,2017-01-29,2387.16,INR,Active
39429,2330,3,Business,2021-02-28,35207.7,INR,Active
39430,12974,71,Salary,2025-04-06,51722.9,INR,Active
39431,20978,71,Savings,2012-06-29,7478.13,INR,Active
39432,12093,51,Salary,2018-10-06,10853.35,INR,Active
39433,7126,16,Premium,2011-11-07,22742.88,INR,Active
39434,15107,85,Savings,2022-03-14,20606.15,INR,Active
39435,11359,87,Savings,2016-01-18,4048.5,INR,Active
39436,21015,7,Current,2013-02-08,28194.3,INR,Active
39437,19316,16,Savings,2022-04-18,3066.79,INR,Active
39438,14004,2,Savings,2015-04-24,92228.54,INR,Active
39439,636,44,Savings,2020-02-26,5658.53,INR,Active
39440,8437,88,Current,2025-04-10,26183.31,INR,Active
39441,8142,93,Savings,2012-12-20,29926.55,INR,Active
39442,674,88,Savings,2022-03-08,54242.6,INR,Active
39443,11321,71,Savings,2022-09-22,9352.32,INR,Active
39444,13192,12,Current,2012-07-11,14574.34,INR,Active
39445,1314,83,Savings,2024-04-06,3150.98,INR,Active
39446,10850,67,Premium,2024-10-14,10581.58,INR,Active
39447,20178,17,Current,2013-05-25,6013.75,INR,Active
39448,8535,99,Savings,2014-07-04,57465.79,INR,Active
39449,12037,9,Premium,2025-02-27,177.88,INR,Closed
39450,3097,19,Savings,2024-04-20,4477.41,INR,Active
39451,6626,39,Savings,2013-05-05,50208.24,INR,Active
39452,6218,10,Premium,2016-09-26,12254.82,INR,Active
39453,10185,15,Current,2017-04-01,38623.38,INR,Active
39454,19790,80,Savings,2012-03-04,1207.09,INR,Active
39455,1169,59,Savings,2020-11-01,141352.21,INR,Active
39456,18910,58,Current,2018-03-24,11844.97,INR,Closed
39457,15141,22,Savings,2014-04-21,5540.87,INR,Active
39458,23388,16,Savings,2025-06-04,2136.62,INR,Active
39459,24136,100,Savings,2024-03-28,1822.9,INR,Active
39460,1856,27,Savings,2019-02-05,157916.78,INR,Active
39461,18124,73,Savings,2025-08-06,5100.74,INR,Dormant
39462,19515,87,Salary,2013-07-03,16394.82,INR,Active
39463,11522,13,Savings,2021-05-27,4797.57,INR,Active
39464,20194,91,Savings,2017-05-04,7318.05,INR,Active
39465,9460,71,Premium,2023-09-04,4448.97,INR,Active
39466,3720,65,Savings,2013-09-02,7878.7,INR,Active
39467,24073,41,Salary,2013-02-05,88388.58,INR,Active
39468,3514,100,Savings,2020-02-06,5957.53,INR,Active
39469,10870,12,Savings,2018-06-21,5320.6,INR,Active
39470,12998,14,Savings,2020-10-18,4732.96,INR,Active
39471,14249,11,Premium,2016-05-21,13984.0,INR,Active
39472,5566,100,Savings,2017-06-10,15269.06,INR,Active
39473,11574,78,Salary,2022-11-12,8326.4,INR,Active
39474,7418,93,Premium,2020-12-16,14232.28,INR,Active
39475,22263,22,Savings,2022-11-12,8874.24,INR,Active
39476,15412,48,Current,2011-09-26,50830.79,INR,Active
39477,628,29,Savings,2015-04-03,99688.5,INR,Active
39478,8442,14,Savings,2012-02-12,179164.5,INR,Active
39479,19767,49,Current,2022-07-01,5153.93,INR,Active
39480,23150,38,Savings,2020-06-09,9491.17,INR,Active
39481,24624,21,Savings,2011-08-20,69679.19,INR,Active
39482,345,44,Current,2014-08-17,6025.13,INR,Active
39483,12124,28,Premium,2013-11-08,46206.73,INR,Active
39484,17388,10,Premium,2014-04-28,27640.25,INR,Active
39485,5916,69,Current,2020-07-27,6146.55,INR,Active
39486,3223,97,Savings,2024-08-26,40395.43,INR,Active
39487,8418,42,Savings,2015-05-22,36899.76,INR,Active
39488,10415,48,Premium,2024-05-26,13152.11,INR,Active
39489,1398,57,Current,2014-07-01,5439.46,INR,Active
39490,1528,48,Savings,2018-04-03,2604.22,INR,Active
39491,16979,82,Savings,2012-01-04,14705.44,INR,Active
39492,537,19,Savings,2023-11-11,11896.7,INR,Active
39493,11181,43,Savings,2015-12-19,16168.84,INR,Active
39494,9867,91,Savings,2015-03-27,35716.01,INR,Active
39495,4548,96,Salary,2018-11-21,40806.04,INR,Active
39496,24546,16,Premium,2017-12-30,48744.39,INR,Active
39497,105,95,Premium,2020-06-04,2504.37,INR,Dormant
39498,9480,70,Savings,2024-11-21,24739.93,INR,Active
39499,4357,99,Savings,2018-10-28,15245.73,INR,Active
39500,18650,59,Salary,2018-11-30,22723.68,INR,Closed
39501,18660,28,Savings,2014-12-25,6307.27,INR,Active
39502,24595,48,Savings,2015-08-21,20611.05,INR,Active
39503,4822,48,Current,2012-07-02,6039.68,INR,Active
39504,3393,56,Premium,2023-12-02,15127.13,INR,Active
39505,13056,51,Salary,2024-05-07,11268.59,INR,Active
39506,22278,54,Current,2021-12-18,14685.29,INR,Active
39507,7616,48,Savings,2018-11-24,3174.45,INR,Active
39508,7984,26,Savings,2015-02-13,21559.71,INR,Active
39509,3741,75,Salary,2014-05-17,17013.63,INR,Active
39510,21319,80,Savings,2018-03-05,22464.74,INR,Active
39511,13958,52,Business,2023-01-30,135617.26,INR,Active
39512,22808,38,Savings,2022-12-26,21146.93,INR,Active
39513,4622,67,Salary,2016-09-08,3806.2,INR,Dormant
39514,14342,68,Salary,2018-12-05,44423.88,INR,Active
39515,14648,30,Salary,2016-12-24,3788.2,INR,Active
39516,15889,68,Salary,2012-05-08,7515.75,INR,Active
39517,10632,38,Salary,2023-11-14,8787.87,INR,Active
39518,2630,73,Business,2016-07-23,3511.97,INR,Active
39519,18589,60,Savings,2019-10-03,95382.49,INR,Active
39520,24387,50,Savings,2019-09-21,63118.04,INR,Active
39521,8132,91,Savings,2016-06-14,12633.84,INR,Active
39522,22413,43,Savings,2013-03-09,4441.17,INR,Active
39523,7037,22,Savings,2020-08-01,35534.16,INR,Active
39524,1318,95,Business,2017-10-24,62841.07,INR,Active
39525,14003,26,Current,2021-07-06,84718.63,INR,Active
39526,2490,4,Current,2017-11-23,27977.58,INR,Active
39527,1542,6,Current,2011-08-18,17591.94,INR,Active
39528,10831,28,Savings,2015-07-30,38223.45,INR,Dormant
39529,1168,14,Salary,2020-09-15,13589.25,INR,Active
39530,5083,80,Savings,2016-11-20,2753.78,INR,Active
39531,23727,26,Savings,2021-11-22,16918.82,INR,Active
39532,6458,72,Savings,2024-02-29,2401.46,INR,Active
39533,13729,28,Savings,2017-08-03,3049.76,INR,Active
39534,19237,50,Savings,2023-06-30,8266.17,INR,Active
39535,17659,91,Salary,2014-04-08,141814.71,INR,Active
39536,6162,71,Savings,2023-03-04,40564.12,INR,Active
39537,7141,24,Savings,2021-02-08,7463.98,INR,Active
39538,13828,83,Savings,2023-05-07,21383.83,INR,Active
39539,1388,67,Current,2016-06-13,5714.82,INR,Active
39540,12433,48,Savings,2011-08-20,12027.46,INR,Active
39541,15384,21,Savings,2020-04-04,6733.48,INR,Active
39542,1067,42,Savings,2022-02-19,7930.7,INR,Active
39543,15554,76,Savings,2011-11-29,146140.86,INR,Active
39544,4355,83,Premium,2012-08-17,10702.85,INR,Active
39545,17098,96,Savings,2023-06-13,19212.19,INR,Active
39546,7429,17,Savings,2021-03-04,13715.0,INR,Active
39547,20045,26,Business,2021-07-31,20803.24,INR,Active
39548,18890,53,Current,2024-01-14,4909.71,INR,Active
39549,7617,6,Savings,2014-11-22,8616.13,INR,Active
39550,22693,67,Salary,2014-03-31,11480.5,INR,Active
39551,4841,80,Salary,2020-01-06,26369.54,INR,Active
39552,2722,25,Savings,2015-08-02,2063.01,INR,Active
39553,16276,67,Savings,2011-12-17,2104.16,INR,Active
39554,1784,37,Current,2013-06-26,6390.49,INR,Active
39555,1101,29,Savings,2016-11-11,52741.06,INR,Active
39556,8885,87,Savings,2012-09-03,22372.7,INR,Active
39557,3959,23,Savings,2024-10-02,23857.64,INR,Active
39558,15358,80,Savings,2018-08-12,23121.95,INR,Closed
39559,21297,31,Current,2024-03-01,29602.37,INR,Active
39560,5909,28,Savings,2025-06-06,19801.37,INR,Closed
39561,21430,12,Savings,2021-11-02,3697.29,INR,Dormant
39562,18085,4,Current,2015-05-22,26198.98,INR,Active
39563,16980,72,Savings,2016-07-08,2620.54,INR,Active
39564,18501,72,Salary,2023-05-23,31592.61,INR,Active
39565,21955,95,Savings,2024-03-18,29472.63,INR,Active
39566,23851,38,Savings,2017-01-31,13093.2,INR,Active
39567,5657,83,Salary,2013-07-18,10526.28,INR,Active
39568,21507,43,Savings,2020-11-08,3476.82,INR,Active
39569,10550,94,Premium,2022-12-07,24762.48,INR,Active
39570,16637,54,Savings,2016-08-04,15062.3,INR,Active
39571,13495,13,Savings,2024-10-18,1368.04,INR,Active
39572,6019,86,Premium,2019-03-10,7781.7,INR,Active
39573,21662,6,Salary,2011-11-19,4734.33,INR,Active
39574,4028,3,Premium,2025-06-18,853.71,INR,Active
39575,6114,51,Premium,2016-08-22,31878.34,INR,Active
39576,2762,48,Savings,2016-07-09,10092.61,INR,Active
39577,21042,50,Savings,2016-06-09,14091.15,INR,Active
39578,16771,94,Savings,2020-08-28,10631.75,INR,Active
39579,12195,35,Savings,2021-06-07,11301.93,INR,Active
39580,4167,24,Business,2011-12-10,969.99,INR,Active
39581,10134,82,Current,2018-09-27,17047.27,INR,Active
39582,14098,10,Salary,2023-04-27,2913.78,INR,Active
39583,21710,46,Savings,2011-10-06,26191.01,INR,Active
39584,806,84,Savings,2020-06-18,3200.33,INR,Active
39585,3968,95,Savings,2014-04-22,2552.83,INR,Active
39586,21566,37,Salary,2016-01-04,589.49,INR,Dormant
39587,18892,92,Savings,2020-03-26,15061.58,INR,Active
39588,17035,65,Premium,2020-09-28,47781.19,INR,Active
39589,16380,41,Current,2018-05-10,2423.1,INR,Active
39590,6610,87,Salary,2012-07-23,1860.98,INR,Active
39591,9243,79,Savings,2015-03-06,24591.18,INR,Active
39592,571,83,Savings,2016-07-21,19290.42,INR,Active
39593,205,38,Business,2024-06-19,36923.36,INR,Active
39594,19981,34,Salary,2012-11-12,14741.67,INR,Active
39595,8675,15,Savings,2019-05-27,7975.8,INR,Active
39596,4532,74,Savings,2018-05-30,28846.55,INR,Active
39597,18029,50,Savings,2023-11-14,163727.76,INR,Active
39598,3293,33,Savings,2013-10-29,27707.51,INR,Active
