credit_card_id,customer_id,issue_date,credit_limit,current_balance,interest_rate,card_status
15208,24821,2023-11-21,500000,63038.78,39.6,Active
15209,14625,2023-03-10,50000,28550.0,32.101,Active
15210,10174,2024-01-25,100000,12796.7,21.42,Active
15211,4004,2022-10-29,100000,31194.68,41.165,Active
15212,995,2022-06-22,1000000,263929.9,31.645,Active
15213,2956,2023-06-03,200000,50334.38,35.74,Active
15214,9474,2023-04-28,1000000,56355.39,28.668,Active
15215,343,2022-06-25,500000,169375.01,30.875,Active
15216,10495,2024-06-15,1000000,307025.09,29.361,Active
15217,6873,2024-08-04,50000,10852.44,27.727,Active
15218,2084,2024-06-10,50000,19077.83,37.831,Active
15219,5319,2023-11-05,100000,30710.16,39.033,Active
15220,10951,2024-04-09,100000,19709.07,30.801,Active
15221,3283,2022-10-07,500000,30529.29,28.102,Active
15222,17217,2022-10-22,200000,28283.99,29.207,Active
15223,6750,2022-08-02,100000,11233.58,25.958,Active
15224,10677,2024-01-21,200000,122903.0,29.904,Active
15225,13179,2024-03-17,50000,8014.17,20.709,Active
15226,13916,2022-02-22,500000,87856.01,20.072,Active
15227,3033,2022-01-24,1000000,295091.79,38.065,Active
15228,13286,2024-05-25,1000000,490912.19,36.113,Active
15229,23299,2024-01-02,1000000,63430.21,31.916,Active
15230,24008,2024-11-19,200000,45205.56,25.981,Active
15231,22294,2023-10-31,1000000,689873.92,41.024,Active
15232,24988,2023-08-21,500000,80601.2,27.226,Active
15233,6312,2022-07-02,500000,172149.48,25.241,Active
15234,19223,2022-07-15,1000000,134450.97,18.269,Active
15235,9906,2022-12-28,50000,20808.55,20.295,Active
15236,10948,2024-08-11,500000,28018.91,32.165,Active
15237,8877,2022-02-15,50000,13775.9,19.861,Active
15238,12830,2023-03-09,100000,11565.95,33.835,Active
15239,22628,2023-10-09,500000,210917.7,30.214,Active
15240,4540,2023-10-23,500000,88399.12,25.74,Active
15241,9972,2022-05-07,50000,26394.96,27.941,Active
15242,8757,2023-03-11,500000,76812.02,41.448,Active
15243,2148,2022-02-12,50000,16136.57,22.294,Active
15244,19046,2022-01-20,200000,40763.28,19.905,Active
15245,24241,2023-08-17,1000000,60090.96,24.019,Active
15246,4742,2023-10-24,200000,31045.5,39.696,Active
15247,15344,2023-12-23,200000,36890.67,21.899,Closed
15248,1244,2024-11-02,1000000,311446.57,27.413,Active
15249,24692,2024-06-08,1000000,318546.94,18.151,Active
15250,21664,2024-10-30,100000,42456.24,37.553,Active
15251,3942,2022-09-14,50000,9098.96,28.005,Active
15252,11582,2024-07-29,100000,16422.68,20.432,Closed
15253,3597,2024-08-05,1000000,204071.39,29.28,Active
15254,5740,2023-07-20,500000,44508.88,40.616,Active
15255,15608,2022-08-23,500000,102335.24,27.143,Active
15256,13670,2024-08-30,500000,104933.07,31.461,Active
15257,13105,2022-09-04,100000,13576.81,22.2,Active
15258,16862,2023-03-11,100000,46942.2,28.131,Active
15259,14527,2023-11-07,500000,59402.22,26.399,Active
15260,7065,2024-10-09,200000,104621.51,26.771,Active
15261,17264,2023-05-24,50000,12037.8,18.52,Active
15262,22494,2023-01-27,500000,207297.44,30.727,Active
15263,8890,2022-10-31,50000,22677.33,22.812,Active
15264,2455,2023-11-28,1000000,266824.81,27.752,Active
15265,8910,2024-11-15,500000,320670.41,23.442,Active
15266,6508,2023-01-28,200000,57342.43,27.655,Active
15267,23119,2022-05-02,500000,16834.91,41.681,Active
15268,14512,2022-02-07,50000,5367.23,40.543,Active
15269,14075,2023-12-08,500000,68849.97,38.182,Active
15270,6259,2024-12-13,200000,16707.96,33.202,Active
15271,23407,2024-10-17,1000000,379929.94,39.471,Active
15272,5353,2024-12-09,200000,43919.14,31.47,Closed
15273,24462,2024-09-07,50000,20539.61,20.976,Active
15274,8417,2024-10-07,200000,90624.77,25.335,Active
15275,2803,2022-06-02,100000,25524.92,39.369,Active
15276,862,2023-07-11,100000,24606.5,31.541,Active
15277,15404,2024-12-22,50000,20607.48,32.177,Active
15278,3046,2022-08-17,50000,8334.59,40.939,Active
15279,16579,2023-07-05,100000,27716.02,20.456,Active
15280,12261,2024-02-22,500000,80070.33,19.57,Active
15281,14636,2024-01-10,500000,116746.86,19.55,Active
15282,21993,2022-02-18,500000,240155.68,21.649,Active
15283,15245,2022-05-31,1000000,315625.63,19.781,Active
15284,7276,2023-01-03,200000,91254.1,33.292,Active
15285,2059,2025-01-01,200000,49976.35,18.805,Active
15286,9735,2023-08-02,100000,30858.36,35.911,Active
15287,7847,2024-05-30,200000,32299.67,31.054,Active
15288,9582,2024-11-30,1000000,700684.81,24.062,Active
15289,24834,2024-07-03,100000,32876.65,35.613,Active
15290,10607,2024-01-15,100000,73377.93,41.923,Active
15291,6583,2023-09-07,500000,143903.38,37.19,Active
15292,24301,2023-08-22,50000,21522.53,20.579,Active
15293,4643,2022-05-11,500000,175513.94,22.805,Active
15294,15927,2024-03-21,500000,142463.71,23.533,Active
15295,11606,2024-12-02,100000,39327.86,30.623,Active
15296,16348,2023-05-09,50000,25382.39,32.48,Active
15297,24866,2022-09-24,50000,14245.32,27.073,Closed
15298,3239,2023-12-09,500000,302676.15,32.873,Active
15299,22424,2023-12-28,50000,5273.02,26.779,Active
15300,8612,2024-10-26,100000,24259.29,19.507,Closed
15301,20230,2024-02-01,50000,23556.23,31.668,Active
15302,3060,2024-11-28,50000,12285.97,29.842,Active
15303,2677,2025-01-01,200000,44626.54,19.204,Active
15304,6288,2022-06-25,500000,67934.55,35.689,Active
15305,4064,2023-01-03,1000000,131965.63,30.478,Active
15306,12248,2022-05-12,200000,120751.22,36.746,Active
15307,7664,2022-12-29,1000000,79606.15,22.044,Active
15308,18073,2024-12-04,200000,33282.39,29.701,Active
15309,12565,2022-10-03,200000,72454.76,26.332,Active
15310,8146,2022-03-15,50000,21625.42,33.673,Active
15311,2423,2023-09-26,1000000,325203.12,32.386,Active
15312,18412,2024-06-12,1000000,274648.3,25.784,Active
15313,16019,2024-12-26,100000,17957.84,35.004,Active
15314,5712,2024-01-22,200000,68540.98,19.277,Active
15315,7462,2022-07-24,500000,123231.85,29.218,Active
15316,21943,2023-01-01,50000,21489.37,41.039,Active
15317,10929,2023-06-18,100000,27333.38,34.009,Active
15318,10283,2023-04-06,200000,35706.71,25.912,Active
15319,23520,2022-06-10,500000,113590.05,41.718,Active
15320,7416,2022-01-25,500000,134509.89,41.43,Active
15321,12830,2022-03-31,100000,41983.92,24.1,Active
15322,5278,2022-08-08,500000,35928.43,37.63,Active
15323,10370,2024-03-24,500000,109997.65,35.481,Closed
15324,11420,2022-11-05,50000,26175.23,30.597,Active
15325,3216,2023-08-21,500000,26155.6,28.375,Active
15326,11096,2024-01-14,100000,27428.31,25.705,Closed
15327,13208,2022-10-02,500000,274537.85,20.3,Active
15328,15058,2024-07-23,200000,38869.67,28.249,Active
15329,17526,2023-02-28,50000,4850.29,41.961,Active
15330,24120,2024-12-22,100000,4766.05,22.752,Active
15331,22794,2024-07-03,500000,58896.12,39.101,Active
15332,4533,2024-10-27,50000,30292.36,27.58,Active
15333,4477,2024-03-07,100000,40983.22,20.0,Active
15334,16376,2023-03-08,200000,43164.72,21.586,Closed
15335,3733,2023-01-18,500000,112704.65,23.665,Active
15336,18451,2022-05-01,50000,11509.99,31.123,Active
15337,8064,2024-12-17,200000,125469.98,30.769,Active
15338,17078,2024-12-12,50000,4330.32,31.242,Active
15339,20759,2024-07-23,500000,165154.35,35.699,Active
15340,15916,2022-11-13,200000,84632.32,22.304,Active
15341,19410,2023-10-07,100000,42994.13,36.649,Active
15342,11446,2024-05-14,50000,23178.9,25.298,Active
15343,14066,2023-09-21,50000,9013.92,33.739,Active
15344,3786,2024-07-23,500000,114517.73,40.807,Active
15345,1107,2023-07-07,100000,18573.19,20.372,Active
15346,14148,2023-01-10,50000,16925.75,38.625,Closed
15347,12806,2022-06-05,200000,28869.77,23.106,Active
15348,10586,2022-10-05,50000,3646.76,38.687,Active
15349,3906,2023-07-16,500000,96233.3,28.595,Active
15350,23209,2022-07-05,200000,42148.82,34.301,Active
15351,11895,2022-02-01,1000000,449790.85,27.076,Active
15352,4882,2022-09-25,50000,14046.13,37.291,Active
15353,11051,2024-12-28,500000,280303.87,38.887,Active
15354,22635,2022-08-15,200000,79173.14,27.697,Active
15355,11598,2024-02-19,1000000,303821.86,26.187,Active
15356,2583,2022-09-25,100000,16775.85,39.254,Active
15357,3776,2024-02-05,500000,62582.4,31.896,Active
15358,3870,2022-01-25,50000,16561.02,28.134,Active
15359,1196,2022-10-14,500000,250974.73,24.103,Active
15360,24798,2022-12-10,50000,41766.9,28.322,Active
15361,20725,2022-09-16,1000000,339706.94,32.742,Active
15362,12455,2022-07-09,50000,5565.33,40.596,Active
15363,18311,2024-07-02,200000,72630.53,38.764,Blocked
15364,18513,2022-09-26,1000000,429376.76,25.264,Active
15365,2751,2022-07-30,200000,79458.58,36.117,Active
15366,4240,2024-10-25,50000,24114.41,27.205,Active
15367,14154,2022-08-16,1000000,265352.06,31.836,Active
15368,2249,2023-04-17,1000000,187451.47,31.018,Active
15369,21224,2023-03-19,50000,5090.42,21.028,Active
15370,16337,2024-11-06,500000,81165.61,29.47,Active
15371,24684,2024-09-12,50000,10631.75,36.382,Active
15372,5544,2023-09-26,50000,4098.76,21.779,Active
15373,18688,2024-03-07,100000,57693.09,33.081,Active
15374,16150,2022-02-22,50000,8072.73,29.682,Active
15375,20621,2023-05-08,200000,42339.13,24.348,Active
15376,4680,2022-01-23,200000,44548.05,24.364,Active
15377,6397,2022-01-13,200000,32831.02,26.648,Active
15378,9341,2022-10-02,500000,111386.72,35.754,Active
15379,23859,2023-07-21,1000000,231004.47,28.845,Closed
15380,20006,2023-06-24,50000,2485.43,36.176,Active
15381,24258,2022-11-16,500000,92058.79,22.788,Active
15382,21351,2023-10-14,200000,18112.11,40.411,Active
15383,6570,2023-07-18,500000,178754.86,31.324,Active
15384,2436,2024-02-04,50000,19657.42,40.764,Active
15385,22409,2022-03-25,100000,38619.35,39.062,Active
15386,7803,2022-05-02,500000,184192.72,23.84,Active
15387,9584,2022-07-13,500000,318943.53,30.451,Active
15388,20976,2023-09-26,500000,99946.93,28.294,Closed
15389,16515,2024-07-02,50000,12460.79,33.233,Active
15390,12301,2022-11-10,1000000,545084.47,19.032,Active
15391,14094,2023-04-14,50000,7528.97,38.038,Active
15392,19829,2023-12-13,1000000,233623.58,18.328,Active
15393,3610,2023-03-24,50000,10441.04,22.676,Active
15394,18166,2023-01-27,100000,50366.97,39.392,Active
15395,15123,2024-11-14,200000,46860.06,30.144,Active
15396,10692,2022-09-10,200000,44433.11,20.062,Active
15397,15857,2022-02-02,200000,120264.86,23.5,Active
15398,9283,2024-06-07,100000,37795.47,25.477,Active
15399,12836,2023-07-04,50000,3641.06,24.682,Active
15400,1243,2022-02-23,500000,223608.05,27.56,Active
15401,445,2023-03-23,100000,18874.24,26.815,Active
15402,24118,2024-04-27,50000,25451.33,21.979,Active
15403,13376,2022-09-23,50000,21467.32,35.034,Active
15404,5446,2024-02-09,50000,3883.65,23.38,Active
15405,1714,2024-05-09,500000,117622.59,37.638,Active
15406,10458,2023-01-25,50000,28932.59,28.744,Active
15407,10856,2024-07-21,100000,50461.68,32.794,Active
15408,786,2024-08-07,200000,9738.41,25.457,Active
15409,16740,2024-02-21,100000,38351.76,35.281,Blocked
15410,21186,2023-11-05,200000,64357.77,29.281,Active
15411,10505,2024-06-28,100000,46050.74,29.654,Active
15412,21847,2023-01-03,500000,136502.27,35.623,Active
15413,7586,2023-05-09,200000,92978.79,24.741,Active
15414,8853,2023-03-29,100000,53985.82,27.322,Active
15415,18140,2024-03-12,50000,21519.63,18.028,Active
15416,21528,2023-12-30,1000000,87882.3,19.302,Active
15417,14098,2024-06-18,100000,51875.16,33.147,Blocked
15418,10868,2022-01-22,1000000,10787.59,27.618,Active
15419,3600,2024-05-01,200000,92651.39,26.407,Active
15420,6139,2022-05-10,50000,22210.74,29.827,Closed
15421,15356,2023-04-25,1000000,122878.54,31.396,Active
15422,12443,2022-10-24,50000,19901.02,31.637,Active
15423,16015,2022-09-27,200000,79292.46,34.306,Active
15424,22149,2022-03-01,500000,149188.54,33.069,Active
15425,6606,2022-05-10,500000,96599.52,21.799,Active
15426,18775,2023-11-25,1000000,414425.53,20.716,Active
15427,22935,2023-02-07,200000,30283.49,29.686,Active
15428,15730,2023-02-22,50000,8214.94,19.614,Active
15429,16864,2022-07-05,1000000,207509.52,39.223,Active
15430,12873,2023-05-30,50000,18128.62,38.272,Active
15431,13995,2023-04-29,50000,19235.27,37.111,Active
15432,18605,2024-01-01,1000000,236570.24,19.828,Active
15433,22492,2024-08-31,50000,11681.21,24.79,Active
15434,1321,2022-11-14,100000,23618.1,40.508,Active
15435,15532,2022-06-11,50000,22862.71,32.813,Active
15436,2800,2024-02-15,100000,36894.5,35.182,Active
15437,10420,2022-05-03,100000,41149.66,40.899,Active
15438,19301,2023-11-20,1000000,444146.76,31.553,Active
15439,4691,2024-09-05,50000,18660.47,36.689,Closed
15440,12010,2024-06-26,100000,27325.89,23.607,Active
15441,7479,2022-11-04,500000,12694.08,29.489,Active
15442,16265,2024-04-09,50000,21299.19,26.591,Active
15443,16574,2024-05-07,1000000,122705.89,31.098,Active
15444,21772,2023-05-17,50000,13940.21,26.854,Active
15445,14715,2024-05-16,500000,86432.45,33.844,Active
15446,14133,2023-08-21,500000,65484.77,20.038,Active
15447,22695,2023-03-07,1000000,103485.59,22.056,Active
15448,10524,2024-12-28,200000,54744.48,32.879,Active
15449,8511,2023-04-04,500000,91911.42,38.1,Active
15450,6933,2022-10-25,200000,41255.0,39.895,Active
15451,9952,2022-08-22,1000000,418085.15,29.895,Closed
15452,16981,2024-07-03,1000000,179617.73,20.107,Active
15453,19847,2024-05-20,50000,6801.96,41.068,Active
15454,5642,2022-10-08,50000,14619.38,34.392,Active
15455,7552,2023-01-25,500000,143611.49,31.382,Active
15456,24544,2023-06-13,50000,11065.36,31.866,Active
15457,15699,2022-06-23,1000000,196987.74,25.625,Active
15458,24157,2022-05-29,500000,162079.72,31.663,Active
15459,9284,2023-07-09,100000,4468.28,40.667,Active
15460,17197,2022-11-05,50000,20955.71,26.373,Active
15461,18864,2023-06-18,50000,24160.35,34.586,Active
15462,24016,2023-06-29,100000,42909.13,37.725,Active
15463,3181,2022-04-04,100000,8974.7,35.182,Active
15464,36,2022-03-11,100000,44068.61,38.466,Active
15465,17598,2022-04-17,1000000,671460.42,21.598,Active
15466,21405,2022-11-28,200000,90811.64,25.348,Active
15467,15017,2022-01-17,200000,27760.9,33.255,Active
15468,3291,2024-08-18,50000,21355.83,29.212,Active
15469,16795,2022-08-20,500000,33604.15,29.434,Active
15470,7570,2022-06-22,50000,17745.48,30.16,Active
15471,24972,2022-05-01,1000000,79085.12,38.607,Active
15472,18947,2022-03-15,200000,23365.15,34.841,Active
15473,3379,2023-04-25,100000,12464.34,34.613,Active
15474,24442,2023-12-24,100000,43126.34,33.632,Active
15475,8282,2023-03-14,500000,84425.18,32.444,Active
15476,9297,2024-08-10,500000,71507.86,30.845,Active
15477,24423,2022-06-23,200000,78310.12,31.072,Active
15478,19106,2022-03-02,1000000,166090.59,33.066,Active
15479,3741,2024-02-29,200000,29155.66,28.127,Active
15480,24513,2023-10-03,50000,31419.77,37.776,Active
15481,5226,2023-05-22,500000,113874.02,22.825,Active
15482,1430,2024-10-01,200000,106149.88,24.743,Active
15483,20546,2024-05-03,100000,23510.26,26.597,Blocked
15484,471,2022-03-26,200000,55208.82,35.373,Active
15485,22991,2022-08-10,50000,30501.17,23.145,Active
15486,6966,2022-05-28,200000,35554.42,23.156,Active
15487,364,2023-09-16,200000,118905.97,29.934,Active
15488,3819,2022-07-20,50000,2341.04,36.617,Active
15489,2497,2022-01-08,200000,52698.33,33.722,Active
15490,1454,2022-05-30,100000,53051.27,28.763,Active
15491,3217,2023-12-01,500000,66216.01,18.964,Active
15492,3310,2023-04-26,200000,68493.99,21.03,Active
15493,5724,2024-09-07,100000,40242.61,33.124,Blocked
15494,19164,2024-11-17,50000,26847.46,30.505,Blocked
15495,15109,2024-09-26,500000,225558.31,27.368,Active
15496,14441,2022-08-25,100000,51290.06,39.697,Blocked
15497,3327,2022-10-23,1000000,117942.56,41.015,Active
15498,5528,2022-12-16,500000,144219.0,28.651,Active
15499,21156,2023-10-23,50000,29072.69,23.907,Active
15500,18632,2022-05-14,50000,12471.61,36.158,Active
15501,13363,2024-12-05,200000,48589.7,23.486,Active
15502,20126,2023-12-30,1000000,190488.52,21.839,Active
15503,9117,2023-01-21,100000,28721.33,34.026,Active
15504,12249,2022-02-20,1000000,243168.38,31.689,Active
15505,21341,2023-06-13,200000,147666.42,29.002,Active
15506,20873,2024-02-24,100000,53031.58,24.26,Active
15507,8870,2023-03-01,200000,5276.12,39.933,Active
15508,21359,2023-06-06,500000,135321.23,22.571,Active
15509,2109,2022-03-04,500000,117706.7,30.418,Active
15510,402,2023-03-04,1000000,632419.9,30.438,Active
15511,13584,2023-07-22,1000000,50207.47,26.064,Active
15512,6202,2024-01-12,50000,7518.28,18.634,Active
15513,15307,2024-12-26,200000,103910.19,24.357,Active
15514,481,2024-07-15,500000,19859.42,27.869,Active
15515,875,2023-11-09,500000,96486.16,23.708,Active
15516,24997,2023-09-22,50000,8551.4,21.78,Active
15517,3758,2023-02-23,1000000,308259.33,37.475,Active
15518,14484,2022-12-31,100000,18385.89,37.188,Active
15519,6777,2024-10-03,100000,31809.95,28.188,Active
15520,12120,2023-05-29,100000,25457.32,21.59,Active
15521,11020,2023-08-07,500000,98227.76,20.241,Active
15522,20294,2022-11-09,1000000,322959.63,22.6,Active
15523,17870,2023-05-08,1000000,553162.43,27.624,Active
15524,9875,2023-10-24,500000,36328.3,38.614,Active
15525,18718,2022-01-05,1000000,40665.28,20.862,Active
15526,5122,2023-01-06,500000,73559.11,23.154,Closed
15527,21867,2024-02-22,200000,44716.64,28.79,Active
15528,21146,2024-06-05,50000,8028.67,36.813,Active
15529,5444,2022-02-10,200000,28914.2,31.976,Active
15530,4101,2022-01-07,100000,24217.8,23.782,Active
15531,22189,2023-02-07,1000000,346198.89,23.187,Active
15532,15817,2022-05-18,500000,135259.25,39.82,Closed
15533,7046,2023-05-28,200000,42608.81,26.023,Active
15534,10475,2024-11-07,50000,8281.84,31.73,Active
15535,6443,2024-08-10,50000,4782.65,24.96,Active
15536,10023,2024-09-24,100000,15631.51,40.432,Active
15537,6793,2023-10-05,500000,159313.43,18.047,Active
15538,3603,2022-06-18,1000000,402627.01,24.234,Active
15539,4208,2023-05-20,50000,13248.85,41.693,Closed
15540,22527,2022-07-29,1000000,376444.96,28.614,Active
15541,10002,2024-03-15,50000,20933.57,22.418,Active
15542,10099,2023-07-17,1000000,154928.22,37.765,Active
15543,17980,2023-06-25,500000,105193.38,26.416,Active
15544,2011,2023-03-17,500000,148145.09,19.509,Active
15545,6535,2022-09-16,100000,25153.66,38.018,Active
15546,12587,2022-12-25,1000000,457589.63,38.492,Active
15547,14313,2024-03-31,50000,10766.57,26.005,Active
15548,4942,2024-10-29,100000,29189.96,25.358,Active
15549,15176,2023-01-24,200000,24258.88,40.599,Active
15550,31,2022-09-28,50000,10294.57,36.101,Active
15551,5860,2024-04-23,200000,69709.37,24.422,Active
15552,4335,2024-08-19,1000000,259691.53,18.84,Active
15553,15808,2022-08-10,500000,19255.56,35.021,Active
15554,12455,2024-10-31,200000,108832.3,34.363,Active
15555,7062,2024-02-02,200000,46607.51,26.284,Active
15556,19133,2024-01-03,500000,239643.53,18.944,Active
15557,617,2024-05-29,500000,179723.28,38.544,Active
15558,10147,2024-10-28,200000,15887.38,37.666,Active
15559,20218,2024-12-21,50000,6019.7,27.387,Closed
15560,4944,2024-08-14,50000,7334.13,26.256,Active
15561,14228,2023-05-20,1000000,399537.19,21.498,Blocked
15562,22799,2023-12-30,1000000,265103.47,35.132,Active
15563,22614,2024-07-10,50000,11891.82,19.691,Active
15564,18860,2024-04-09,1000000,202569.8,24.695,Active
15565,23397,2022-02-11,100000,16326.94,38.447,Active
15566,13485,2022-09-13,500000,25640.2,20.582,Closed
15567,22317,2024-10-16,100000,27119.61,37.891,Active
15568,19487,2025-01-01,1000000,496467.44,27.716,Active
15569,7640,2023-02-04,50000,32020.85,19.52,Active
15570,4918,2023-10-25,100000,32018.34,33.963,Active
15571,22760,2023-11-07,100000,13935.9,26.444,Active
15572,20309,2023-12-01,100000,29434.14,19.685,Active
15573,24367,2024-07-15,200000,100449.16,23.741,Active
15574,308,2024-05-29,200000,126183.94,18.6,Active
15575,17497,2022-03-06,50000,6090.53,35.855,Active
15576,12219,2023-01-17,1000000,243847.36,30.145,Active
15577,20848,2022-08-13,100000,14134.91,19.19,Active
15578,10572,2024-09-10,50000,9367.44,21.446,Active
15579,14170,2022-02-04,50000,12393.86,20.475,Active
15580,4666,2022-08-12,1000000,369511.08,25.451,Blocked
15581,5238,2023-08-06,50000,20637.78,21.678,Active
15582,15172,2022-11-30,50000,9413.83,27.163,Active
15583,19734,2023-06-16,200000,41762.98,35.197,Active
15584,1981,2024-07-01,50000,28053.53,19.882,Active
15585,4872,2024-01-18,100000,45838.63,35.774,Active
15586,22638,2023-10-19,100000,24601.86,18.838,Active
15587,12344,2024-10-08,1000000,664086.45,32.595,Active
15588,22275,2023-02-07,200000,67146.44,20.762,Active
15589,20927,2024-05-01,200000,37787.14,35.496,Active
15590,8246,2022-10-11,50000,4461.98,38.46,Active
15591,5930,2024-04-13,50000,16105.59,36.505,Active
15592,10437,2022-05-06,100000,26785.23,26.349,Active
15593,20369,2022-04-27,100000,50562.95,18.001,Active
15594,13368,2024-01-16,500000,234739.99,32.839,Active
15595,10256,2022-06-14,100000,23331.31,27.564,Active
15596,20197,2024-12-11,500000,110093.55,19.413,Active
15597,12602,2022-06-24,50000,17223.47,22.534,Blocked
15598,11607,2024-04-22,100000,30510.38,21.902,Active
15599,7645,2022-03-05,200000,108640.85,26.054,Active
15600,16964,2023-12-17,1000000,509161.33,21.716,Active
15601,11575,2022-06-07,500000,50001.76,40.524,Active
15602,24725,2023-07-31,200000,92196.1,21.812,Active
15603,2200,2022-02-23,1000000,605873.9,28.966,Active
15604,4785,2023-09-21,100000,5376.9,22.841,Active
15605,1309,2023-01-01,50000,17146.38,27.997,Active
15606,19104,2023-06-15,50000,22789.32,25.94,Active
15607,12501,2022-03-09,50000,11862.94,41.214,Active
15608,2269,2022-12-30,1000000,403110.59,36.418,Active
15609,4895,2023-10-11,200000,84444.53,37.48,Active
15610,6889,2023-05-28,1000000,304062.5,32.024,Active
15611,10536,2022-08-26,100000,11487.79,19.294,Active
15612,15062,2024-08-01,200000,81724.58,25.607,Active
15613,21451,2023-04-30,50000,10823.18,27.534,Active
15614,10988,2022-10-22,1000000,258543.25,18.257,Active
15615,21513,2022-12-27,500000,251921.32,23.003,Active
15616,15725,2024-12-08,50000,773.32,37.111,Active
15617,21871,2022-09-17,200000,109798.21,28.084,Active
15618,16134,2023-02-14,1000000,212664.06,26.57,Active
15619,19534,2024-06-05,200000,94347.17,26.956,Active
15620,6326,2024-10-27,50000,17361.29,30.541,Closed
15621,21601,2022-02-16,200000,102247.35,25.17,Active
15622,11709,2024-12-24,50000,22642.63,19.514,Active
15623,7676,2024-01-23,50000,21151.65,36.182,Active
15624,725,2023-01-14,1000000,106726.97,34.535,Active
15625,3207,2023-03-19,200000,42514.77,36.344,Active
15626,11731,2023-06-27,500000,80436.27,36.278,Active
15627,14548,2024-12-20,200000,50919.0,34.317,Active
15628,17571,2024-10-23,50000,10403.88,22.282,Active
15629,4523,2024-04-06,1000000,696903.17,40.169,Active
15630,23249,2023-05-09,100000,2562.72,23.98,Active
15631,8174,2022-08-01,50000,13536.01,41.997,Active
15632,351,2024-12-21,100000,36491.73,26.381,Active
15633,5995,2024-10-21,50000,22976.42,22.389,Active
15634,9714,2022-11-16,100000,21666.29,31.712,Active
15635,10930,2024-03-05,100000,46595.12,29.952,Active
15636,14386,2022-08-30,50000,19039.42,35.579,Active
15637,11638,2023-11-03,1000000,156895.33,24.865,Active
15638,5498,2024-02-18,500000,47347.95,34.787,Active
15639,20951,2024-07-14,1000000,697995.68,24.148,Blocked
15640,10406,2024-02-04,1000000,206301.63,27.681,Active
15641,14333,2024-09-09,200000,19352.59,26.601,Active
15642,20528,2022-07-27,500000,177981.2,41.452,Active
15643,16685,2024-12-23,200000,77025.54,23.194,Active
15644,3742,2023-02-24,200000,101023.59,27.78,Active
15645,19991,2024-09-18,200000,27910.35,35.387,Active
15646,16029,2023-12-28,1000000,632538.55,25.391,Active
15647,3540,2023-12-30,500000,281035.26,36.276,Active
15648,3276,2022-07-30,50000,4878.79,38.383,Active
15649,13239,2024-11-16,1000000,311316.62,31.37,Active
15650,24576,2022-11-28,200000,84531.28,35.069,Closed
15651,24289,2022-04-01,100000,33836.15,18.93,Active
15652,23180,2024-01-18,100000,32901.06,29.117,Active
15653,17125,2024-09-19,1000000,287088.18,40.309,Active
15654,13304,2023-12-01,1000000,318137.05,37.818,Active
15655,16634,2023-05-23,500000,272268.52,27.488,Active
15656,1467,2024-02-29,200000,61791.43,31.296,Active
15657,10759,2023-09-08,50000,1392.19,29.777,Active
15658,5736,2024-07-22,1000000,348694.51,37.598,Active
15659,24358,2023-04-28,200000,60747.25,22.862,Active
15660,24318,2023-04-26,100000,15164.31,19.503,Active
15661,9557,2024-10-19,50000,29143.36,38.43,Active
15662,1597,2022-02-26,100000,9503.4,19.136,Active
15663,19725,2024-10-22,500000,221748.58,38.195,Active
15664,5467,2024-08-01,50000,4255.75,21.31,Active
15665,3553,2023-09-13,100000,76472.73,22.831,Closed
15666,8938,2023-05-07,100000,21351.17,41.668,Active
15667,408,2023-03-10,50000,11464.85,39.819,Active
15668,20580,2023-09-04,200000,29391.9,28.335,Active
15669,7034,2024-12-04,1000000,614505.87,18.17,Closed
15670,6404,2023-03-31,500000,108197.86,22.157,Active
15671,24576,2023-05-16,500000,32501.37,41.151,Active
15672,12963,2023-08-03,50000,18013.52,39.735,Active
15673,12785,2022-05-18,50000,22754.36,36.219,Active
15674,1964,2023-07-03,1000000,526196.27,25.142,Active
15675,19790,2024-11-27,200000,61026.98,34.516,Active
15676,3395,2023-05-18,500000,108649.33,21.754,Active
15677,5973,2023-08-14,200000,87615.39,36.123,Active
15678,6824,2023-02-22,500000,171711.97,30.135,Active
15679,20369,2022-10-11,200000,42847.7,23.114,Active
15680,20071,2024-09-02,100000,28291.49,26.03,Active
15681,8066,2023-01-22,500000,13722.92,27.178,Active
15682,17746,2023-02-10,1000000,214977.28,32.669,Active
15683,9166,2022-03-14,500000,103555.47,23.672,Active
15684,5763,2023-11-29,500000,65769.39,35.64,Active
15685,21824,2022-04-19,500000,95182.66,36.888,Closed
15686,13700,2023-05-06,200000,91335.9,41.287,Closed
15687,3013,2024-11-09,200000,20291.43,28.938,Active
15688,18489,2022-06-11,200000,48642.39,32.254,Active
15689,13897,2024-11-29,100000,4310.19,20.446,Blocked
15690,13829,2024-06-23,50000,3293.08,20.186,Active
15691,5784,2024-10-31,500000,362068.3,30.231,Active
15692,17980,2023-01-15,100000,20260.11,35.796,Active
15693,17928,2023-08-18,100000,39380.01,31.808,Active
15694,5284,2024-08-04,50000,36772.02,25.29,Active
15695,10030,2024-05-13,100000,16624.75,38.203,Active
15696,4567,2023-05-11,1000000,200090.89,39.237,Active
15697,2341,2024-08-06,200000,20350.75,29.412,Active
15698,9755,2024-09-18,100000,20197.99,19.354,Closed
15699,17760,2024-12-20,500000,143780.03,18.086,Active
15700,14668,2023-03-16,50000,9462.7,23.828,Active
15701,2831,2024-07-21,1000000,469788.86,27.371,Active
