investment_id,customer_id,investment_type,asset_name,investment_date,quantity,purchase_price,current_value,risk_level
28660,22688,Equity,Energy Fund,2025-08-20,951.969082,2991.98,3285938.76,High
28661,15398,ETF,Mid Cap Fund,2025-10-21,613.608685,4228.01,3017017.57,Low
28662,7600,Mutual Fund,Government Bond,2025-05-19,449.837314,2490.62,1379930.44,High
28663,20496,Equity,Corporate Bond Fund,2023-08-11,413.063492,4816.66,2627739.91,High
28664,24467,Fixed Deposit,Healthcare Fund,2023-11-03,608.322433,4382.55,3392220.33,Low
28665,8826,ETF,Mid Cap Fund,2023-12-11,137.069158,4144.33,641664.86,Low
28666,8280,Fixed Deposit,Healthcare Fund,2023-04-05,890.529442,4489.01,3598126.17,Low
28667,6550,ETF,NIFTY 50 ETF,2022-10-12,334.214339,4767.85,1484099.27,High
28668,103,Fixed Deposit,Large Cap Fund,2024-03-27,159.576517,2914.24,451771.88,Low
28669,13833,Mutual Fund,Large Cap Fund,2023-09-24,902.757073,2711.61,2854439.07,Low
28670,16677,Mutual Fund,Large Cap Fund,2022-04-20,229.937955,3061.62,828917.9,Medium
28671,21033,Fixed Deposit,Mid Cap Fund,2024-09-07,256.534926,4166.67,1370872.47,Low
28672,15307,Fixed Deposit,NIFTY 50 ETF,2023-11-20,434.110265,2383.88,1010383.31,Low
28673,19738,Fixed Deposit,Corporate Bond Fund,2025-01-23,823.233818,1968.19,2029967.67,Low
28674,9066,ETF,SENSEX ETF,2025-01-31,47.312041,3352.6,119608.95,Low
28675,2063,ETF,Technology Fund,2024-01-20,488.317253,4404.97,2033075.7,High
28676,19511,Fixed Deposit,Technology Fund,2025-08-28,318.899783,2580.95,727164.72,Low
28677,215,Fixed Deposit,SENSEX ETF,2025-02-09,137.863507,1137.75,180325.22,Low
28678,21053,Bond,SENSEX ETF,2024-10-03,712.736354,1915.97,1188761.84,Low
28679,16032,Fixed Deposit,Healthcare Fund,2024-05-16,693.403626,4801.45,2522348.63,Low
28680,6921,Fixed Deposit,NIFTY 50 ETF,2024-08-24,932.952325,2582.52,2893986.06,Low
28681,18870,ETF,Energy Fund,2023-11-12,214.137895,1139.68,306044.6,Medium
28682,3886,Mutual Fund,Healthcare Fund,2023-01-10,986.114956,3469.18,2805169.37,Medium
28683,18892,Bond,Banking ETF,2024-10-03,169.156862,561.17,96813.74,Low
28684,16230,Equity,SENSEX ETF,2022-08-10,170.635092,1464.45,239441.11,High
28685,8902,ETF,SENSEX ETF,2022-06-05,355.244115,481.1,207974.57,High
28686,10589,Mutual Fund,Mid Cap Fund,2023-06-06,636.621966,3807.22,2882008.24,High
28687,3920,Mutual Fund,Banking ETF,2023-05-11,663.283805,2861.01,1510489.82,High
28688,15118,Fixed Deposit,Large Cap Fund,2024-09-25,508.482426,1535.35,679928.17,Low
28689,1629,Fixed Deposit,Banking ETF,2024-05-19,251.575385,2406.11,736078.74,Low
28690,3648,Equity,Large Cap Fund,2022-03-11,55.544558,847.44,44413.64,High
28691,22636,ETF,Government Bond,2025-11-11,836.391957,3380.03,2415643.87,Low
28692,14125,Mutual Fund,Large Cap Fund,2023-05-27,859.847881,4512.85,4093322.99,Medium
28693,7610,Mutual Fund,Corporate Bond Fund,2025-02-20,535.865338,2707.73,1642063.68,Medium
28694,14577,Mutual Fund,Healthcare Fund,2025-11-24,702.723093,672.39,464517.36,Low
28695,5245,Fixed Deposit,NIFTY 50 ETF,2023-04-08,527.44445,1298.33,768506.11,Low
28696,5340,ETF,Government Bond,2025-06-26,741.042568,895.22,805046.9,Low
28697,13501,Fixed Deposit,NIFTY 50 ETF,2023-07-06,566.980951,1571.13,702705.19,Low
28698,20848,ETF,Healthcare Fund,2023-09-13,992.391788,433.02,384645.92,Low
28699,8485,Bond,Technology Fund,2023-02-16,238.780357,750.53,138685.77,Low
28700,6546,Mutual Fund,SENSEX ETF,2025-08-07,965.823808,802.54,642438.06,High
28701,7962,Mutual Fund,Corporate Bond Fund,2022-12-22,712.611721,3655.19,2450485.52,Medium
28702,10859,Fixed Deposit,Government Bond,2024-01-10,894.640745,3214.66,2634137.04,Low
28703,8175,Fixed Deposit,Healthcare Fund,2023-01-01,394.040408,4371.91,1433433.26,Low
28704,15246,Fixed Deposit,NIFTY 50 ETF,2024-10-03,331.989607,2228.08,716354.68,Low
28705,11380,Bond,NIFTY 50 ETF,2024-03-02,634.84106,4606.93,3901706.34,Low
28706,19123,Equity,NIFTY 50 ETF,2024-03-09,520.634366,4185.84,2698063.88,High
28707,8868,Fixed Deposit,SENSEX ETF,2024-01-20,826.015987,4496.05,3446639.24,Low
28708,19610,ETF,Banking ETF,2025-07-27,143.997304,1317.77,175336.61,Low
28709,3091,Mutual Fund,Large Cap Fund,2022-10-28,718.848165,1694.86,1347311.31,High
28710,14498,Fixed Deposit,Energy Fund,2025-08-14,370.899708,1812.17,604036.2,Low
28711,1948,Fixed Deposit,SENSEX ETF,2023-12-08,184.260873,1322.57,222333.63,Low
28712,23020,Mutual Fund,Energy Fund,2025-04-05,37.407256,1725.04,63750.59,High
28713,9197,Fixed Deposit,Mid Cap Fund,2022-07-12,81.946401,2110.67,157829.34,Low
28714,8783,Mutual Fund,Large Cap Fund,2023-10-10,223.826113,3895.11,754377.71,High
28715,15326,Equity,NIFTY 50 ETF,2024-09-25,221.620743,1711.07,500398.2,High
28716,8810,ETF,Government Bond,2025-08-29,374.022713,3508.08,1177114.15,Medium
28717,13247,Bond,NIFTY 50 ETF,2023-09-24,284.728239,2944.63,957552.91,Low
28718,4093,Bond,Energy Fund,2023-11-20,405.966752,183.66,61348.45,Low
28719,14483,ETF,Energy Fund,2024-04-08,190.265582,2747.95,606941.36,Medium
28720,17366,Fixed Deposit,Mid Cap Fund,2022-06-14,86.054927,1592.65,161606.53,Low
28721,24510,Bond,Energy Fund,2023-01-29,449.588575,4408.55,2577923.01,Low
28722,5584,Mutual Fund,Banking ETF,2024-03-11,872.417531,4623.38,4615453.42,High
28723,24070,Mutual Fund,Banking ETF,2024-02-19,424.350599,3795.74,1963776.35,High
28724,6873,Fixed Deposit,NIFTY 50 ETF,2025-09-15,137.95053,4751.6,762105.06,Low
28725,19312,ETF,Mid Cap Fund,2025-05-20,941.78223,311.47,276118.49,Low
28726,22557,Equity,Healthcare Fund,2023-07-31,597.524502,2628.11,1770850.8,High
28727,7422,ETF,Banking ETF,2022-03-18,223.020902,1503.62,305242.98,High
28728,15075,Mutual Fund,SENSEX ETF,2023-01-31,968.316131,3996.56,4127784.88,High
28729,9641,ETF,Healthcare Fund,2024-05-09,442.227714,2581.22,1297550.65,High
28730,24410,Bond,Healthcare Fund,2025-06-12,415.787775,4999.55,2292545.84,Low
28731,10255,Fixed Deposit,Large Cap Fund,2024-02-23,242.017092,2502.16,759036.23,Low
28732,24426,Bond,Energy Fund,2023-12-04,340.849993,1679.46,671980.95,Low
28733,8946,Fixed Deposit,Healthcare Fund,2024-07-06,287.552133,1731.09,567147.74,Low
28734,12859,ETF,Banking ETF,2022-11-22,615.359914,1733.5,1187150.46,Low
28735,21864,Equity,Large Cap Fund,2024-08-02,155.190765,4190.87,598577.82,High
28736,6847,Equity,SENSEX ETF,2022-09-04,285.96212,342.79,115154.82,High
28737,12547,ETF,Technology Fund,2022-07-27,692.022165,1386.88,1135229.68,Medium
28738,21189,Mutual Fund,NIFTY 50 ETF,2023-01-19,44.670868,3039.97,163699.12,High
28739,217,Equity,Banking ETF,2023-02-02,887.916629,2484.51,1692643.04,High
28740,18989,Fixed Deposit,NIFTY 50 ETF,2025-07-28,57.903692,278.23,20292.54,Low
28741,11219,Mutual Fund,Banking ETF,2025-07-05,513.018673,4301.31,2386263.9,High
28742,9037,Bond,Mid Cap Fund,2024-11-24,999.152015,4313.94,4889016.89,Low
28743,10793,Fixed Deposit,Large Cap Fund,2022-05-10,927.157151,1728.7,1243268.19,Low
28744,9497,Mutual Fund,SENSEX ETF,2024-08-20,520.999842,2058.16,1156663.27,Low
28745,20715,Equity,NIFTY 50 ETF,2023-02-08,630.672862,4015.41,2010670.3,High
28746,19559,ETF,Mid Cap Fund,2024-08-15,310.487469,3256.8,1095211.53,Low
28747,16453,Equity,Banking ETF,2023-05-18,347.511491,1188.46,448330.59,High
28748,10690,ETF,Energy Fund,2024-03-12,37.135811,1194.02,40069.48,High
28749,8322,Equity,Corporate Bond Fund,2025-07-31,325.256747,3956.9,1038985.34,High
28750,13916,ETF,Healthcare Fund,2022-07-01,912.009285,1461.03,1768463.78,High
28751,24548,Bond,Technology Fund,2022-11-09,501.101769,961.62,508210.42,Low
28752,17628,Mutual Fund,Energy Fund,2022-11-16,86.492134,666.51,44864.69,Low
28753,496,Mutual Fund,Banking ETF,2023-10-06,36.279083,2201.71,67511.27,Medium
28754,18101,Fixed Deposit,Government Bond,2024-01-01,629.057768,805.14,599065.63,Low
28755,12805,Equity,Healthcare Fund,2024-09-29,836.098437,2944.5,3148542.47,High
28756,17818,ETF,Technology Fund,2025-05-07,125.758046,3595.4,515605.91,Low
28757,1455,Mutual Fund,NIFTY 50 ETF,2025-10-18,955.523341,1118.24,1213364.74,Low
28758,23909,Equity,Healthcare Fund,2025-01-02,236.444861,2713.16,485618.23,High
28759,10385,Equity,SENSEX ETF,2025-11-28,289.13539,3463.74,1146032.87,High
28760,10141,Bond,Banking ETF,2023-04-27,363.917172,1523.14,651997.99,Low
28761,21324,Fixed Deposit,Technology Fund,2023-08-31,7.926819,2455.48,24555.93,Low
28762,12523,Fixed Deposit,Corporate Bond Fund,2024-05-15,100.924083,2562.91,310655.87,Low
28763,19836,ETF,Mid Cap Fund,2022-08-28,428.211623,1844.34,944391.78,High
28764,258,Mutual Fund,Energy Fund,2025-10-25,480.58851,3784.94,1667442.74,High
28765,19724,Fixed Deposit,NIFTY 50 ETF,2025-11-01,605.589457,3463.71,1882717.42,Low
28766,21729,Mutual Fund,SENSEX ETF,2023-10-28,128.132442,1040.33,169230.43,Low
28767,10534,Equity,NIFTY 50 ETF,2022-09-20,234.0464,2112.32,560083.47,High
28768,21128,Mutual Fund,Government Bond,2022-03-02,598.769572,906.61,652143.05,High
28769,15208,ETF,SENSEX ETF,2023-10-11,565.411932,3175.37,1533298.7,Low
28770,14575,Fixed Deposit,Mid Cap Fund,2025-04-24,379.171992,1991.97,574285.28,Low
28771,21782,Bond,Healthcare Fund,2022-02-22,367.762041,4729.99,2068122.7,Low
28772,9379,Fixed Deposit,Technology Fund,2023-04-28,61.156803,1205.15,89066.64,Low
28773,12199,Equity,Mid Cap Fund,2023-11-05,238.491164,785.5,240360.8,High
28774,8490,Fixed Deposit,SENSEX ETF,2025-01-17,403.856545,2025.19,737832.78,Low
28775,11274,ETF,NIFTY 50 ETF,2024-08-05,65.406655,1854.0,149386.42,Medium
28776,7203,Equity,Technology Fund,2025-06-04,203.143581,241.49,41939.11,High
28777,7443,ETF,Energy Fund,2022-01-09,524.462458,3699.25,1866435.23,High
28778,16442,Bond,Technology Fund,2025-04-05,476.02679,2284.71,1436699.69,Low
28779,6994,Equity,Government Bond,2023-12-20,623.876179,2040.76,966436.84,High
28780,10663,Mutual Fund,Energy Fund,2024-05-04,436.210417,430.16,252177.89,Low
28781,4604,Fixed Deposit,Large Cap Fund,2024-03-09,615.503273,3263.61,1751665.1,Low
28782,19352,Bond,Technology Fund,2025-04-15,764.54888,2995.97,2216149.93,Low
28783,11556,ETF,Banking ETF,2023-11-01,809.64899,2966.61,2466906.01,High
28784,4055,Equity,Government Bond,2023-01-20,230.685149,2426.03,470023.27,High
28785,7463,Mutual Fund,NIFTY 50 ETF,2022-10-21,691.642708,3356.31,1846170.08,High
28786,12389,Bond,Mid Cap Fund,2022-10-25,882.04812,1242.62,1072993.3,Low
28787,14322,Equity,SENSEX ETF,2023-05-13,262.575961,2830.5,869244.8,High
28788,3242,Fixed Deposit,Energy Fund,2023-12-12,991.633804,3227.74,2528974.66,Low
28789,1808,ETF,Mid Cap Fund,2022-02-24,448.511067,1117.14,395685.96,Medium
28790,9362,Mutual Fund,Technology Fund,2024-05-05,932.268799,4428.37,4118132.66,Medium
28791,23363,Mutual Fund,NIFTY 50 ETF,2024-03-18,726.13582,2216.15,1595034.73,Medium
28792,4070,Mutual Fund,Energy Fund,2025-04-05,465.133614,1132.65,437553.69,High
28793,4777,Equity,Corporate Bond Fund,2025-06-03,393.402756,3278.97,1607410.59,High
28794,19436,ETF,NIFTY 50 ETF,2022-03-24,107.167228,3589.3,456454.37,Low
28795,16327,Equity,Large Cap Fund,2023-04-27,962.776154,2740.59,3165797.73,High
28796,383,Equity,Banking ETF,2022-08-12,732.002595,3448.18,3294336.95,High
28797,3210,Equity,Energy Fund,2025-02-07,956.322112,1065.71,1088105.29,High
28798,5481,Equity,Energy Fund,2022-07-30,684.429646,2275.02,2031562.51,High
28799,2987,ETF,Technology Fund,2022-02-12,521.999225,3775.04,2634628.26,Medium
28800,6902,Equity,Corporate Bond Fund,2022-04-24,92.170198,4688.74,374803.34,High
28801,18620,Fixed Deposit,SENSEX ETF,2024-01-26,271.715384,4108.67,1441634.42,Low
28802,20853,Fixed Deposit,SENSEX ETF,2023-08-28,532.91008,216.16,147869.74,Low
28803,9302,ETF,NIFTY 50 ETF,2022-05-01,881.033353,2731.15,2014878.76,Medium
28804,2455,ETF,NIFTY 50 ETF,2024-03-01,958.783556,1125.48,1023025.51,Low
28805,17587,Bond,Banking ETF,2023-02-08,829.19526,1962.98,1779928.85,Low
28806,14221,Mutual Fund,Energy Fund,2024-06-22,578.624871,4811.48,2972706.8,Medium
28807,656,Fixed Deposit,Mid Cap Fund,2025-05-08,755.618846,1782.78,1651025.85,Low
28808,7882,Fixed Deposit,Large Cap Fund,2023-10-25,521.499638,4731.11,2204262.25,Low
28809,4345,ETF,Mid Cap Fund,2023-11-16,619.669335,1993.73,945964.98,High
28810,23142,Fixed Deposit,Corporate Bond Fund,2022-01-30,68.961429,4438.87,270023.75,Low
28811,20714,Bond,NIFTY 50 ETF,2025-07-18,899.087663,2383.9,2266717.52,Low
28812,10253,ETF,NIFTY 50 ETF,2023-12-21,124.882866,3032.71,296979.6,Low
28813,23096,ETF,Corporate Bond Fund,2022-01-07,471.972285,3208.82,1980105.4,Medium
28814,24673,Fixed Deposit,SENSEX ETF,2025-08-20,657.596167,3570.27,3025805.51,Low
28815,8857,Bond,Large Cap Fund,2025-05-15,567.697175,2422.92,1368990.69,Low
28816,16923,Mutual Fund,Technology Fund,2025-05-21,530.666681,566.29,263086.91,Low
28817,4496,Equity,Banking ETF,2022-12-31,96.326586,121.3,11686.28,High
28818,6673,ETF,Energy Fund,2023-04-22,609.828484,2212.05,1288990.32,Medium
28819,23450,Bond,Healthcare Fund,2022-12-25,411.929239,4718.95,2100264.16,Low
28820,16376,Mutual Fund,Government Bond,2023-05-22,795.397429,2925.62,2006054.85,High
28821,17095,Equity,SENSEX ETF,2023-06-10,335.144206,3969.87,1690126.61,High
28822,4752,Fixed Deposit,SENSEX ETF,2024-07-27,367.370212,4013.6,1166260.52,Low
28823,6315,Mutual Fund,Corporate Bond Fund,2022-10-16,260.894903,1448.46,442569.47,Low
28824,16873,Fixed Deposit,Corporate Bond Fund,2024-07-29,722.297965,2871.23,1678656.17,Low
28825,15258,Equity,Corporate Bond Fund,2022-07-01,896.640108,3833.57,4473905.12,High
28826,9735,Mutual Fund,Banking ETF,2023-06-04,319.432722,3771.08,1605158.07,Low
28827,16960,Fixed Deposit,Energy Fund,2023-07-28,166.073206,610.41,108826.08,Low
28828,13896,Equity,Banking ETF,2023-01-29,406.711928,2167.52,668675.01,High
28829,24640,ETF,Banking ETF,2022-03-23,313.755177,977.58,375286.25,Medium
28830,22195,Bond,Corporate Bond Fund,2024-12-18,937.534154,3322.82,3366591.66,Low
28831,9054,ETF,Technology Fund,2025-10-26,610.015148,3467.8,2314899.33,Medium
28832,20430,Fixed Deposit,SENSEX ETF,2025-10-17,766.304212,2970.11,2675717.63,Low
28833,263,ETF,Technology Fund,2025-09-18,991.13854,461.38,513322.1,Low
28834,19331,Equity,Energy Fund,2024-02-04,675.15655,4006.88,2431254.27,High
28835,23403,Fixed Deposit,NIFTY 50 ETF,2025-05-18,539.626055,3013.11,1415986.21,Low
28836,23980,Fixed Deposit,Banking ETF,2022-06-18,656.53715,2304.5,1356901.74,Low
28837,22672,Bond,Government Bond,2023-02-21,843.952612,3175.5,2395262.5,Low
28838,7870,Fixed Deposit,Large Cap Fund,2025-09-27,328.023164,1486.36,583403.51,Low
28839,934,Equity,NIFTY 50 ETF,2024-11-28,468.878747,2493.82,1444032.59,High
28840,14535,Equity,NIFTY 50 ETF,2024-03-29,579.068081,1914.63,887036.64,High
28841,10651,Mutual Fund,NIFTY 50 ETF,2023-01-24,404.896047,2359.41,1109025.31,Medium
28842,8497,Fixed Deposit,NIFTY 50 ETF,2025-04-02,648.81541,1406.98,959593.87,Low
28843,1787,Fixed Deposit,NIFTY 50 ETF,2024-01-09,131.704192,3755.26,400434.16,Low
28844,23470,Equity,Healthcare Fund,2022-04-05,557.087421,1404.99,757276.58,High
28845,16821,ETF,SENSEX ETF,2024-04-07,545.347752,1282.62,808311.53,Medium
28846,7372,ETF,Corporate Bond Fund,2024-11-08,169.137699,1060.03,204929.93,Low
28847,12662,ETF,Energy Fund,2024-06-04,125.983978,1870.35,199708.6,Medium
28848,898,Equity,Corporate Bond Fund,2025-08-31,245.162069,2957.45,794620.01,High
28849,5134,Equity,Corporate Bond Fund,2025-02-18,428.356701,3836.81,1277294.08,High
28850,13455,Fixed Deposit,NIFTY 50 ETF,2024-09-13,874.654865,2676.54,2311632.06,Low
28851,17893,Mutual Fund,Large Cap Fund,2023-05-09,35.159931,3314.77,90568.88,Medium
28852,23771,Equity,Government Bond,2023-04-10,867.512589,3749.01,2885997.5,High
28853,17093,Bond,Large Cap Fund,2022-06-30,930.879024,805.51,666371.08,Low
28854,6916,Mutual Fund,SENSEX ETF,2022-04-14,34.546824,1174.38,48510.69,Medium
28855,10375,Fixed Deposit,SENSEX ETF,2024-10-23,577.09657,1629.34,729796.8,Low
28856,14641,Fixed Deposit,Energy Fund,2025-04-25,716.313009,4975.86,3658188.97,Low
28857,14912,Equity,Technology Fund,2022-01-05,748.625084,4936.47,4562709.88,High
28858,13757,Bond,Government Bond,2024-02-26,50.347993,2755.81,177398.12,Low
28859,10906,Fixed Deposit,Healthcare Fund,2025-06-15,877.597546,472.15,378247.29,Low
28860,2883,ETF,Energy Fund,2022-01-07,25.281783,1953.9,59914.33,Medium
28861,7524,Bond,Healthcare Fund,2024-04-26,206.895328,3679.63,891490.99,Low
28862,23549,ETF,Technology Fund,2024-06-21,79.822125,4160.72,409963.55,Medium
28863,11821,ETF,Corporate Bond Fund,2022-08-24,797.220056,910.66,703186.46,Low
28864,3355,Bond,Technology Fund,2025-11-05,428.584472,4462.03,1562588.49,Low
28865,16887,ETF,NIFTY 50 ETF,2023-01-18,797.785327,2607.57,1893192.05,Medium
28866,13761,Fixed Deposit,Technology Fund,2024-06-12,595.322357,582.94,443805.8,Low
28867,1084,Fixed Deposit,Mid Cap Fund,2023-10-09,118.636953,2441.1,317354.02,Low
28868,21580,ETF,Government Bond,2024-04-29,73.598444,2103.07,176768.64,Medium
28869,22924,Fixed Deposit,Corporate Bond Fund,2024-12-01,480.869104,548.71,285392.24,Low
28870,17078,Equity,SENSEX ETF,2024-10-08,761.312017,2659.06,2329933.06,High
28871,7306,Mutual Fund,Healthcare Fund,2023-02-03,27.589744,4985.15,117248.05,Low
28872,19592,Mutual Fund,Technology Fund,2023-09-18,575.302388,3795.73,2840594.3,Medium
28873,18517,Bond,Banking ETF,2022-09-30,357.477614,2170.95,971355.44,Low
28874,2197,ETF,Banking ETF,2022-11-12,505.093925,3079.14,1173994.88,Low
28875,5626,Equity,SENSEX ETF,2022-01-17,295.652452,2082.57,803499.89,High
28876,15976,Mutual Fund,Technology Fund,2022-08-04,502.453755,4311.09,2887492.0,Low
28877,18871,Fixed Deposit,SENSEX ETF,2025-08-19,768.644504,1970.84,1573329.03,Low
28878,4749,Mutual Fund,SENSEX ETF,2025-06-02,896.40702,2008.29,1876221.36,High
28879,213,Fixed Deposit,Energy Fund,2024-02-06,647.759679,2173.51,1400921.29,Low
28880,4912,ETF,Large Cap Fund,2024-11-04,339.435912,1886.67,798983.36,Medium
28881,17534,ETF,Corporate Bond Fund,2025-09-12,930.012877,1456.8,1804568.66,Medium
28882,9661,Equity,SENSEX ETF,2024-10-02,253.817612,2475.64,558519.82,High
28883,868,Fixed Deposit,Energy Fund,2023-07-24,544.247936,3541.51,1494280.14,Low
28884,18501,Fixed Deposit,Large Cap Fund,2025-05-26,794.973061,515.8,364538.99,Low
28885,18459,ETF,Banking ETF,2023-12-23,98.464228,514.11,51548.51,High
28886,24433,Mutual Fund,Energy Fund,2025-07-01,548.146857,154.81,64305.94,Medium
28887,18499,Equity,Corporate Bond Fund,2024-01-26,406.505813,4122.61,1304723.35,High
28888,24671,Equity,Large Cap Fund,2022-01-25,686.884761,1841.62,1600212.8,High
28889,23752,Bond,Healthcare Fund,2022-11-10,75.594622,1708.13,122684.9,Low
28890,3788,Bond,SENSEX ETF,2024-09-12,834.227718,3167.0,2261820.51,Low
28891,11256,Fixed Deposit,Corporate Bond Fund,2025-10-06,1.340679,3607.04,4843.51,Low
28892,4131,ETF,Large Cap Fund,2023-04-01,173.151233,4972.56,651163.3,High
28893,11918,Fixed Deposit,Technology Fund,2023-03-08,810.529216,3914.89,3952669.52,Low
28894,2560,Bond,Large Cap Fund,2024-03-14,21.825393,1633.66,39545.88,Low
28895,18836,Fixed Deposit,NIFTY 50 ETF,2023-05-03,842.729693,560.19,560309.6,Low
28896,16120,ETF,Mid Cap Fund,2025-09-27,932.413434,433.13,530099.34,Medium
28897,1672,Fixed Deposit,SENSEX ETF,2024-04-19,74.579386,4159.36,311330.41,Low
28898,23195,Fixed Deposit,Healthcare Fund,2022-06-08,690.777382,122.53,67549.46,Low
28899,22837,Bond,Energy Fund,2022-02-18,503.154497,2526.02,1176154.42,Low
28900,24559,ETF,Technology Fund,2022-02-26,602.005437,2139.71,1379372.59,Low
28901,8485,Mutual Fund,Government Bond,2024-09-22,496.199076,1216.54,471551.25,Medium
28902,21850,ETF,Healthcare Fund,2024-01-23,162.774518,4686.63,820959.88,Medium
28903,19504,Equity,NIFTY 50 ETF,2025-09-30,773.917912,4335.24,3749486.22,High
28904,20902,Bond,Banking ETF,2022-08-27,516.69834,2022.99,1133865.67,Low
28905,4775,ETF,Banking ETF,2022-04-07,767.880225,4973.26,3949896.48,Low
28906,16286,Bond,Technology Fund,2025-08-04,287.20519,336.81,125220.87,Low
28907,977,Mutual Fund,Banking ETF,2022-02-11,760.913577,3649.67,3129962.31,Medium
28908,16523,Equity,Mid Cap Fund,2022-06-30,428.453248,165.96,94596.64,High
28909,2408,Fixed Deposit,Mid Cap Fund,2022-07-07,701.351864,2503.39,1619881.91,Low
28910,2422,Fixed Deposit,Banking ETF,2022-05-26,81.299591,4856.07,441595.2,Low
28911,19799,Equity,Large Cap Fund,2023-11-23,173.577674,4776.07,1088414.56,High
28912,11307,Mutual Fund,Mid Cap Fund,2025-10-20,288.532223,464.45,132213.48,Low
28913,5636,Mutual Fund,Government Bond,2023-10-17,410.471485,3014.44,1061893.44,Low
28914,329,Mutual Fund,Healthcare Fund,2023-05-21,781.046155,1974.91,1529830.38,Medium
28915,18415,Bond,Banking ETF,2024-07-25,130.076713,2821.08,438563.91,Low
28916,16621,Mutual Fund,Energy Fund,2023-07-12,778.000571,4321.27,2607199.42,Low
28917,23105,Mutual Fund,Large Cap Fund,2023-06-17,119.071974,2183.14,335281.23,High
28918,20181,Bond,Mid Cap Fund,2022-12-18,447.638434,4184.43,2342309.77,Low
28919,23657,Fixed Deposit,NIFTY 50 ETF,2023-04-06,986.085775,705.58,695211.03,Low
28920,12048,Mutual Fund,Banking ETF,2025-11-13,389.170117,1551.02,792090.0,High
28921,5461,Equity,Government Bond,2022-12-23,961.496003,396.01,289324.97,High
28922,2019,Equity,Corporate Bond Fund,2025-01-02,485.200048,1356.43,870423.95,High
28923,4426,ETF,Energy Fund,2024-09-30,523.702301,4132.86,2414269.18,Medium
28924,9403,Bond,SENSEX ETF,2023-12-13,757.559907,2847.84,2028109.15,Low
28925,7963,Fixed Deposit,Technology Fund,2023-10-08,980.288289,1936.49,1431248.53,Low
28926,4386,ETF,Technology Fund,2025-05-01,5.568104,4833.69,34334.23,Low
28927,22315,Equity,Banking ETF,2022-12-25,377.477903,3518.54,1664524.91,High
28928,11948,ETF,Technology Fund,2025-09-09,77.967928,4946.32,395801.03,Medium
28929,3805,Mutual Fund,NIFTY 50 ETF,2024-12-02,400.226163,1752.95,822333.36,High
28930,5245,Equity,Corporate Bond Fund,2023-04-22,51.636173,2941.41,196714.77,High
28931,10420,ETF,Corporate Bond Fund,2022-03-03,177.946265,1011.98,200221.28,Low
28932,22154,Bond,Government Bond,2023-10-17,63.40045,3642.03,204445.58,Low
28933,3858,Fixed Deposit,Healthcare Fund,2022-09-14,860.30145,3082.25,3326077.72,Low
28934,19864,Fixed Deposit,Healthcare Fund,2022-12-03,254.063247,3632.07,969676.28,Low
28935,9853,Bond,NIFTY 50 ETF,2022-09-16,405.979805,4043.45,1532983.03,Low
28936,11022,Equity,Government Bond,2025-06-27,852.949993,1299.52,921939.15,High
28937,21422,Mutual Fund,Energy Fund,2025-03-15,587.386035,99.31,59405.33,Low
28938,6952,Bond,Technology Fund,2022-06-08,484.587583,500.9,193596.72,Low
28939,15726,Fixed Deposit,Corporate Bond Fund,2025-11-12,840.42831,935.61,994271.1,Low
28940,10282,Mutual Fund,NIFTY 50 ETF,2024-03-03,523.322091,3438.11,1593336.9,Low
28941,1299,Bond,SENSEX ETF,2025-06-14,185.423447,4935.19,1140038.02,Low
28942,19597,ETF,NIFTY 50 ETF,2023-02-06,491.830621,4740.55,2717919.48,Medium
28943,4045,ETF,Government Bond,2025-07-15,407.644442,3434.11,1810074.85,Medium
28944,17903,Mutual Fund,Large Cap Fund,2025-11-22,880.771095,536.24,556552.06,Medium
28945,19351,ETF,Mid Cap Fund,2023-01-30,235.552362,499.37,95473.52,Medium
28946,22063,Mutual Fund,Energy Fund,2022-07-10,590.952151,2952.14,2036507.69,Low
28947,9787,Equity,Mid Cap Fund,2022-02-27,914.190739,1118.54,1302551.32,High
28948,24682,Mutual Fund,SENSEX ETF,2023-11-10,931.990831,3210.11,2401516.75,High
28949,13222,ETF,Healthcare Fund,2024-07-16,653.514021,3939.72,2087540.83,High
28950,22584,ETF,NIFTY 50 ETF,2025-02-19,60.235658,4385.3,349821.68,Low
28951,10121,Equity,Large Cap Fund,2025-10-14,892.3768,830.74,888379.1,High
28952,13074,Mutual Fund,Government Bond,2025-06-29,512.540286,2992.0,1761216.96,Medium
28953,3240,Equity,Mid Cap Fund,2024-04-21,748.678362,774.55,746072.52,High
28954,7401,Equity,Healthcare Fund,2023-03-22,297.291725,2337.42,634279.09,High
28955,7555,Mutual Fund,Corporate Bond Fund,2022-09-23,803.828262,840.6,860049.56,Medium
28956,17627,Mutual Fund,Large Cap Fund,2025-11-09,78.879346,4206.26,416466.65,High
28957,6510,Fixed Deposit,SENSEX ETF,2022-11-18,656.860655,1992.78,1269714.43,Low
28958,7059,Equity,Healthcare Fund,2023-12-20,225.009477,4174.16,1078504.55,High
28959,16116,Fixed Deposit,Technology Fund,2023-04-28,710.583307,716.21,510394.84,Low
28960,14208,Mutual Fund,Large Cap Fund,2025-02-21,213.125722,539.88,107174.58,Medium
28961,11736,Bond,Large Cap Fund,2023-02-17,590.801857,4442.88,2083696.06,Low
28962,18890,Equity,SENSEX ETF,2023-11-28,745.722495,1228.76,814222.15,High
