loan_id,customer_id,branch_id,loan_type,application_date,approval_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,outstanding_amount
12892,23760,21,Business,2023-08-09,2023-08-27,202883.89,7.202,84,777,Active,False,143917.85
12893,14596,52,Personal,2024-04-03,2024-04-06,320287.4,11.065,120,777,Active,False,158989.18
12894,15303,36,Business,2025-01-18,2025-02-03,355917.34,9.924,84,608,Active,False,96145.42
12895,13143,36,Personal,2024-12-22,2024-12-30,103121.84,13.828,24,683,Active,False,92656.79
12896,5237,20,Business,2024-03-06,2024-03-20,50000.0,13.157,84,736,Active,False,19087.06
12897,17735,16,Business,2025-04-24,2025-05-14,288875.93,11.158,12,703,Active,False,117209.25
12898,3701,73,Business,2023-05-06,2023-05-31,160792.84,8.519,60,679,Active,False,135334.98
12899,22802,1,Business,2025-05-05,2025-05-12,67509.99,10.728,36,678,Active,False,44919.66
12900,9021,14,Business,2024-04-16,2024-04-25,89829.65,8.763,24,631,Active,False,26034.19
12901,8032,76,Home,2022-11-17,2022-12-17,50000.0,9.383,120,745,Active,False,10771.57
12902,10479,91,Auto,2023-08-07,2023-08-12,108809.15,14.688,84,637,Active,False,19619.31
12903,8474,2,Education,2023-01-29,2023-02-06,177338.73,17.428,60,586,Active,False,57534.97
12904,18193,100,Business,2023-06-30,2023-07-11,114266.33,13.926,24,801,Active,False,55371.82
12905,21573,2,Education,2025-01-10,2025-02-02,124967.16,7.987,24,787,Active,False,81158.58
12906,16716,14,Education,2022-06-28,2022-07-18,370783.0,10.872,120,679,Active,False,225501.53
12907,20189,93,Education,2025-03-31,2025-04-27,558773.92,9.819,48,606,Active,False,476485.17
12908,14718,77,Personal,2022-12-28,2022-12-30,81915.99,17.877,36,669,Active,False,11462.97
12909,17922,63,Personal,2023-07-15,2023-08-01,158436.81,7.204,36,728,Active,False,42902.96
12910,13127,29,Home,2024-12-09,2024-12-10,119970.05,8.09,36,692,Active,False,33768.18
12911,2487,94,Personal,2025-04-22,2025-05-12,193527.78,8.689,24,608,Active,False,119925.89
12912,5009,60,Personal,2022-10-07,2022-10-16,386031.21,14.022,12,675,Active,False,351198.29
12913,24543,22,Home,2022-03-13,2022-03-15,379411.95,13.071,24,704,Active,False,161884.96
12914,17397,35,Personal,2022-09-26,2022-10-20,74389.04,16.255,120,838,Active,False,61448.35
12915,18529,1,Home,2022-04-02,2022-04-17,90472.14,17.799,48,696,Active,False,16344.48
12916,827,63,Home,2024-01-20,2024-02-11,50000.0,14.2,36,716,Active,False,17900.82
12917,16454,75,Home,2023-11-17,2023-11-27,1048192.94,13.964,120,716,Active,False,508745.01
12918,22054,32,Home,2022-04-19,2022-04-20,101597.92,16.012,12,651,Active,False,20462.94
12919,19609,94,Business,2022-04-21,2022-04-25,111169.6,14.883,24,780,Active,False,85958.28
12920,22533,77,Home,2023-12-12,2024-01-01,123266.77,17.367,12,602,Active,False,109061.55
12921,7061,74,Personal,2023-04-07,2023-04-11,50000.0,15.343,12,797,Active,False,21519.08
12922,7386,78,Personal,2023-07-04,2023-07-31,857303.63,8.247,36,715,Active,False,804861.47
12923,6816,43,Business,2022-04-14,2022-04-27,65562.85,15.258,36,745,Active,False,50551.83
12924,8323,6,Education,2023-12-21,2024-01-19,117246.78,10.384,48,631,Active,False,100808.13
12925,14438,71,Auto,2023-08-26,2023-09-06,592438.93,10.307,48,771,Active,False,112694.08
12926,3723,12,Personal,2025-05-15,2025-06-07,232258.92,17.133,60,639,Active,False,193532.52
12927,5192,45,Education,2023-02-17,2023-03-06,187967.01,10.505,84,632,Active,False,95646.52
12928,16074,59,Business,2022-08-30,2022-09-20,193550.0,16.73,84,663,Active,False,138575.76
12929,6377,53,Home,2024-06-21,2024-07-02,50000.0,16.891,12,647,Active,False,28800.35
12930,14040,17,Business,2024-01-30,2024-02-10,75341.16,15.485,84,661,Active,False,57913.32
12931,11565,17,Education,2023-12-13,2023-12-15,158571.93,16.818,120,738,Active,False,111516.82
12932,1579,15,Personal,2025-01-14,2025-01-30,398059.12,8.403,12,740,Active,False,315161.4
12933,19487,70,Education,2024-03-10,2024-03-28,71607.23,14.992,48,710,Active,False,66261.82
12934,22564,51,Business,2022-08-13,2022-09-02,69164.3,15.291,48,727,Active,False,42000.39
12935,2996,64,Education,2022-03-02,2022-03-04,146314.34,11.029,84,647,Active,False,119454.18
12936,3754,39,Home,2025-05-28,2025-06-27,110373.91,7.968,36,716,Active,False,97598.58
12937,16653,91,Home,2022-10-14,2022-11-13,314811.65,17.476,12,679,Active,False,215075.55
12938,268,89,Home,2022-10-14,2022-11-01,568315.32,14.695,36,760,Active,False,412397.13
12939,10887,52,Home,2023-05-16,2023-05-25,103369.15,9.556,12,701,Active,False,20396.24
12940,6567,39,Business,2024-04-01,2024-04-24,195346.8,12.41,84,620,Active,False,85521.03
12941,24765,77,Personal,2024-05-15,2024-06-04,301595.09,13.206,36,632,Active,False,46578.32
12942,14498,69,Business,2022-03-09,2022-04-06,211239.12,10.038,120,604,Active,False,147004.46
12943,20713,10,Auto,2022-09-17,2022-09-28,50000.0,10.115,60,688,Active,False,22078.06
12944,3352,96,Business,2022-03-18,2022-03-28,95421.73,13.166,36,657,Active,False,24999.45
12945,21278,79,Auto,2022-02-01,2022-02-02,624735.79,15.373,120,834,Active,False,402369.33
12946,3737,38,Business,2024-05-27,2024-06-18,1300360.31,12.275,36,744,Active,False,1089344.36
12947,7765,77,Auto,2022-03-20,2022-03-28,716084.71,13.223,12,715,Active,False,180276.33
12948,3307,41,Personal,2025-04-24,2025-05-24,300141.82,9.691,48,698,Active,False,225911.93
12949,11592,15,Auto,2022-12-06,2022-12-22,114955.18,15.288,60,698,Active,False,62265.89
12950,14588,96,Home,2024-04-16,2024-04-19,65033.25,12.266,24,645,Active,False,46505.04
12951,15583,93,Auto,2025-04-18,2025-04-28,53926.8,10.272,36,752,Active,False,49372.14
12952,6735,40,Business,2024-07-09,2024-07-31,385430.39,14.579,60,619,Active,False,64918.52
12953,2300,6,Business,2023-12-01,2023-12-30,65808.14,9.01,60,823,Active,False,39529.47
12954,11760,87,Personal,2022-09-19,2022-10-13,195126.94,10.529,60,774,Active,False,112443.54
12955,11401,58,Personal,2022-04-26,2022-05-22,121090.51,11.773,24,655,Active,False,93286.67
12956,16383,77,Home,2022-06-21,2022-06-22,85563.18,16.714,120,792,Active,False,34076.17
12957,6306,74,Personal,2023-01-21,2023-02-20,254913.72,17.086,48,762,Active,False,55729.82
12958,12562,10,Personal,2025-06-18,2025-07-07,229996.03,17.014,120,773,Active,False,185073.0
12959,17910,78,Education,2024-04-26,2024-05-05,102241.81,12.138,120,771,Active,False,46655.98
12960,4760,28,Home,2023-07-10,2023-08-02,50000.0,7.071,12,594,Active,False,34067.5
12961,19133,34,Home,2023-09-01,2023-09-10,147300.37,17.39,24,730,Active,False,131607.89
12962,1378,19,Personal,2023-04-07,2023-04-13,372251.04,10.432,60,716,Active,False,230222.28
12963,16952,6,Home,2023-01-02,2023-01-26,319641.22,8.776,60,654,Active,False,168320.13
12964,18834,64,Education,2022-07-12,2022-07-30,124505.93,10.645,120,850,Active,False,45505.66
12965,9938,50,Personal,2022-10-12,2022-11-01,730875.09,12.947,120,655,Active,False,506792.04
12966,13733,78,Education,2025-05-27,2025-06-11,150420.08,10.049,60,696,Active,False,41873.72
12967,20862,7,Education,2023-09-28,2023-10-20,144076.25,7.904,120,698,Defaulted,True,60839.54
12968,18672,10,Auto,2025-06-11,2025-07-08,329530.22,17.943,48,777,Active,False,37567.59
12969,20698,70,Auto,2023-06-12,2023-07-04,201980.12,7.97,120,794,Active,False,100407.06
12970,3767,57,Auto,2025-02-06,2025-03-02,763544.38,16.759,36,636,Active,False,321313.95
12971,888,82,Business,2023-01-24,2023-02-03,50000.0,13.855,120,760,Active,False,44171.81
12972,15158,11,Auto,2025-01-13,2025-01-22,182506.52,7.515,48,731,Active,False,138596.44
12973,20196,79,Auto,2022-11-07,2022-12-03,198545.54,12.708,60,670,Active,False,139202.44
12974,4063,67,Auto,2022-03-22,2022-04-03,504782.34,9.491,36,567,Active,False,198510.99
12975,9061,25,Home,2024-05-28,2024-06-03,143565.97,12.782,120,626,Active,False,136102.62
12976,5190,59,Auto,2022-01-28,2022-01-29,171055.55,11.241,12,723,Active,False,139999.05
12977,19135,39,Personal,2025-01-08,2025-01-12,127717.44,14.209,36,763,Active,False,45796.11
12978,10568,87,Home,2022-11-24,2022-12-06,80339.84,11.546,12,711,Active,False,58531.84
12979,18619,14,Auto,2024-11-04,2024-11-06,279611.34,14.719,36,733,Active,False,61852.78
12980,10557,53,Education,2024-09-13,2024-09-28,418953.85,11.735,48,691,Active,False,172392.38
12981,19539,7,Home,2023-09-01,2023-09-18,50000.0,13.979,120,586,Active,False,11264.03
12982,5734,33,Personal,2022-01-04,2022-01-29,215407.55,17.935,120,718,Active,False,142062.09
12983,127,42,Education,2023-06-27,2023-07-11,463909.77,12.506,84,694,Active,False,349754.03
12984,16614,38,Personal,2025-02-05,2025-02-12,287545.07,11.397,48,555,Active,False,261512.25
12985,2177,24,Auto,2024-02-08,2024-02-16,54755.58,11.315,36,850,Active,False,21036.47
12986,18791,51,Home,2023-05-05,2023-05-27,76611.65,11.063,120,704,Active,False,23838.74
12987,15749,2,Home,2025-04-26,2025-04-30,104916.17,13.379,12,693,Active,False,16528.54
12988,24763,75,Education,2022-12-05,2022-12-17,108896.17,8.044,12,784,Active,False,81732.19
12989,2500,25,Auto,2023-03-08,2023-04-07,309014.4,9.096,120,583,Active,False,204763.31
12990,12495,9,Home,2025-05-07,2025-05-31,150102.15,8.253,60,850,Active,False,36242.13
12991,9653,55,Home,2024-09-13,2024-09-22,115849.8,11.018,36,499,Active,False,43960.46
12992,10450,61,Business,2024-05-08,2024-05-11,336554.17,13.915,48,758,Active,False,130973.51
12993,2297,9,Business,2024-01-08,2024-01-14,132516.18,7.205,60,694,Active,False,17494.88
12994,968,7,Home,2022-06-19,2022-07-06,61054.49,17.733,36,657,Active,False,21411.73
12995,20998,81,Business,2024-11-20,2024-12-17,443851.67,9.436,12,804,Active,False,68430.35
12996,7000,14,Auto,2023-09-13,2023-10-05,66358.06,13.37,84,634,Active,False,10454.91
12997,2774,5,Auto,2025-04-01,2025-04-24,135426.38,11.941,12,757,Active,False,69551.86
12998,20669,23,Home,2022-01-06,2022-02-05,50000.0,11.272,12,665,Active,False,15083.94
12999,17389,47,Education,2022-11-15,2022-11-17,627525.96,14.594,60,663,Active,False,531422.85
13000,7984,48,Home,2022-09-12,2022-09-26,56603.26,13.509,24,714,Active,False,30081.12
13001,13870,68,Personal,2025-04-29,2025-05-19,57790.81,14.402,36,651,Active,False,47635.99
13002,15188,56,Home,2024-05-09,2024-06-03,50000.0,9.488,48,642,Active,False,21764.13
13003,16605,64,Auto,2023-06-16,2023-07-04,145869.05,13.395,36,667,Active,False,63738.64
13004,7586,20,Personal,2022-04-20,2022-05-11,69648.58,7.702,60,636,Active,False,59300.54
13005,13478,76,Auto,2025-04-01,2025-04-08,2022416.86,10.833,36,650,Active,False,961184.12
13006,17525,71,Personal,2024-07-25,2024-07-31,134950.07,11.192,48,693,Active,False,68904.74
13007,6846,86,Business,2022-12-18,2023-01-04,279419.49,8.023,48,790,Active,False,260077.94
13008,12177,76,Education,2024-09-07,2024-09-22,257814.33,14.433,12,736,Active,False,240414.37
13009,10536,50,Auto,2023-05-21,2023-06-02,50000.0,11.99,48,711,Active,False,12051.23
13010,1505,38,Education,2024-10-20,2024-10-28,50000.0,12.795,48,709,Active,False,17570.45
13011,9838,45,Business,2022-12-27,2022-12-30,379403.71,7.151,60,733,Active,False,254920.31
13012,2427,12,Personal,2023-11-18,2023-12-11,169568.37,8.165,84,840,Active,False,56637.09
13013,861,14,Auto,2022-12-24,2023-01-07,347037.83,12.748,60,738,Active,False,126387.53
13014,24198,40,Home,2023-08-10,2023-08-26,703504.32,11.27,12,671,Active,False,157449.82
13015,18248,9,Home,2024-02-26,2024-03-13,131851.35,12.685,84,719,Active,False,70010.88
13016,7013,9,Personal,2023-08-19,2023-08-31,195720.64,17.764,48,664,Active,False,75157.99
13017,17155,92,Home,2024-10-24,2024-11-21,382497.62,17.262,12,705,Active,False,83696.98
13018,11913,59,Business,2023-02-11,2023-02-28,394615.46,16.275,60,693,Active,False,49213.45
13019,1652,41,Home,2024-01-12,2024-01-30,57842.71,8.659,120,842,Active,False,42449.95
13020,20316,75,Home,2024-07-09,2024-07-30,165332.32,15.713,60,699,Active,False,115383.48
13021,18795,76,Business,2025-04-18,2025-05-13,94652.76,10.243,36,695,Active,False,57040.31
13022,23018,54,Auto,2022-06-04,2022-06-17,136033.42,14.809,84,708,Active,False,75131.05
13023,13397,49,Education,2023-02-12,2023-02-27,225000.66,10.509,48,671,Active,False,163359.87
13024,8499,31,Education,2023-10-09,2023-10-26,129287.58,7.087,60,700,Active,False,55048.97
13025,5143,46,Home,2022-07-19,2022-08-18,50000.0,10.979,84,755,Active,False,6996.62
13026,21808,8,Business,2023-09-10,2023-10-03,229902.9,13.74,36,591,Active,False,158599.77
13027,24921,1,Auto,2022-10-31,2022-11-19,50000.0,17.385,24,688,Active,False,8328.08
13028,4415,21,Auto,2022-09-04,2022-09-05,147134.75,13.858,84,702,Active,False,89134.8
13029,14653,98,Education,2023-01-20,2023-02-12,325788.65,7.929,36,711,Active,False,152226.86
13030,10932,58,Education,2023-01-06,2023-02-05,175494.78,7.195,120,763,Active,False,49638.33
13031,5397,27,Education,2024-03-24,2024-03-27,128502.38,7.733,60,809,Active,False,109910.5
13032,2607,56,Education,2022-02-16,2022-03-09,286076.88,10.57,48,698,Active,False,190225.49
13033,16744,11,Personal,2025-05-01,2025-05-04,99353.98,17.942,48,749,Active,False,66095.16
13034,12958,18,Personal,2022-12-13,2022-12-21,395989.98,16.124,48,802,Active,False,183794.18
13035,9740,19,Education,2022-08-08,2022-09-07,236155.32,10.76,120,738,Active,False,97221.82
13036,7316,51,Personal,2023-08-22,2023-09-19,199252.78,13.218,84,674,Active,False,135027.51
13037,22921,47,Personal,2023-04-27,2023-05-13,115962.6,8.223,36,766,Defaulted,True,98930.25
13038,10704,34,Auto,2025-02-11,2025-02-12,73987.94,16.48,120,638,Active,False,26287.29
13039,13753,55,Education,2023-08-12,2023-08-20,60553.81,11.474,12,773,Active,False,30339.76
13040,6225,75,Business,2024-06-22,2024-07-15,403666.1,7.741,48,693,Active,False,304428.22
13041,5211,66,Auto,2024-07-16,2024-08-06,111418.43,12.443,60,678,Defaulted,True,48368.77
13042,15422,4,Business,2023-03-06,2023-03-10,50000.0,8.21,60,811,Active,False,31447.21
13043,24059,33,Business,2025-05-29,2025-06-06,79612.21,12.408,84,663,Active,False,35171.01
13044,9021,86,Personal,2024-03-10,2024-03-17,50000.0,13.956,12,642,Active,False,43158.25
13045,18925,71,Personal,2023-07-24,2023-08-17,280333.16,10.962,24,829,Active,False,45945.73
13046,16352,99,Personal,2022-05-25,2022-06-17,98875.97,10.968,120,739,Active,False,27145.26
13047,18952,83,Auto,2022-03-16,2022-03-31,119930.82,11.667,24,732,Active,False,84233.08
13048,7631,90,Home,2022-02-19,2022-02-23,655800.52,15.468,48,784,Active,False,273212.69
13049,21146,33,Home,2022-07-09,2022-07-17,69389.01,12.082,24,666,Active,False,28055.02
13050,11975,79,Education,2023-11-12,2023-11-29,113689.37,12.33,84,602,Active,False,23534.07
13051,19692,10,Education,2024-01-12,2024-02-11,62502.41,10.98,120,721,Active,False,56865.51
13052,9666,87,Auto,2022-06-07,2022-06-13,93352.12,8.623,36,577,Active,False,39499.17
13053,18749,66,Auto,2023-06-01,2023-06-16,50000.0,11.594,60,730,Active,False,19164.53
13054,16783,31,Education,2024-01-04,2024-01-19,123291.57,10.559,48,637,Active,False,78105.52
13055,4167,16,Personal,2024-05-31,2024-06-19,214442.26,14.969,48,591,Active,False,130892.17
13056,4264,37,Home,2022-05-31,2022-06-13,144270.39,9.525,60,692,Active,False,117413.51
13057,512,83,Business,2022-01-02,2022-01-04,636907.27,9.047,120,799,Active,False,164050.13
13058,13820,85,Education,2023-01-28,2023-02-15,102896.42,16.78,120,619,Active,False,30391.95
13059,3381,69,Auto,2023-05-16,2023-05-26,255018.65,7.594,24,656,Active,False,137750.84
13060,1241,4,Home,2025-06-01,2025-06-30,306347.44,13.042,84,580,Active,False,183879.09
13061,20074,73,Personal,2024-10-12,2024-10-24,347980.36,9.082,36,671,Active,False,86321.29
13062,24676,17,Education,2022-10-01,2022-10-13,335467.86,16.498,12,749,Active,False,68664.06
13063,6557,65,Personal,2024-11-05,2024-11-25,270089.55,10.221,48,725,Active,False,248215.64
13064,9843,54,Personal,2022-02-20,2022-03-18,231630.85,11.256,48,669,Defaulted,True,86930.74
13065,275,84,Education,2024-06-30,2024-07-04,450836.97,10.834,60,706,Active,False,66453.86
13066,14622,35,Home,2023-01-29,2023-02-28,90882.41,14.533,84,659,Active,False,61211.46
13067,6749,36,Personal,2022-01-27,2022-02-21,126863.94,12.255,36,756,Active,False,118487.22
13068,19453,94,Personal,2025-06-30,2025-07-01,131038.58,17.043,12,830,Active,False,46290.89
13069,22351,12,Home,2025-02-12,2025-02-24,192776.61,17.807,24,808,Active,False,114445.66
13070,13690,4,Personal,2024-03-23,2024-04-07,102974.66,7.57,120,720,Active,False,60815.81
13071,12374,42,Auto,2024-04-17,2024-05-07,637896.64,10.266,120,672,Active,False,285981.64
13072,19791,33,Home,2024-10-25,2024-11-06,127185.27,15.525,24,625,Active,False,32369.4
13073,6301,27,Home,2024-07-23,2024-08-04,50000.0,9.264,48,761,Active,False,16502.53
13074,3522,77,Personal,2025-06-25,2025-07-24,121291.58,10.093,120,721,Active,False,33459.79
13075,6519,50,Auto,2023-01-26,2023-02-21,50000.0,17.915,36,576,Active,False,18370.05
13076,592,76,Education,2024-10-15,2024-10-26,50000.0,17.285,120,768,Active,False,32544.42
13077,12639,49,Personal,2022-02-15,2022-03-06,70429.03,11.346,36,750,Active,False,41479.24
13078,20795,8,Personal,2022-08-12,2022-09-05,303338.85,15.108,24,672,Active,False,108958.69
13079,12605,10,Business,2022-05-09,2022-05-23,51757.47,16.411,24,712,Active,False,11682.04
13080,8929,57,Education,2023-02-13,2023-02-22,184339.91,8.983,84,648,Active,False,31572.79
13081,20221,40,Home,2022-06-14,2022-07-14,62617.77,15.678,12,725,Active,False,46557.13
13082,13968,92,Personal,2023-02-03,2023-02-06,250694.33,8.93,48,751,Active,False,26421.03
13083,8603,30,Auto,2022-09-21,2022-09-27,58073.62,12.445,36,821,Active,False,24139.97
13084,4126,33,Home,2023-09-19,2023-10-04,61778.28,12.938,48,715,Active,False,43774.53
13085,22841,38,Business,2022-08-10,2022-08-16,172908.69,11.933,12,826,Defaulted,True,80122.4
13086,16978,79,Education,2025-01-04,2025-01-17,244169.87,17.673,120,652,Active,False,110378.86
13087,10264,85,Auto,2023-12-27,2024-01-04,382841.94,16.849,84,705,Active,False,138620.62
13088,7426,88,Personal,2024-06-01,2024-06-12,70115.55,9.963,120,749,Active,False,50673.8
13089,16964,77,Education,2023-07-08,2023-07-27,132567.19,13.043,120,616,Active,False,119959.36
13090,16846,41,Personal,2023-02-04,2023-02-25,111875.68,15.491,48,748,Active,False,20382.37
13091,21602,30,Auto,2022-11-29,2022-12-24,453805.62,7.272,60,754,Active,False,286820.16
13092,3101,48,Education,2024-09-29,2024-10-07,78188.99,16.397,84,715,Active,False,8439.35
13093,7745,81,Home,2024-10-25,2024-10-29,184988.43,9.955,120,806,Active,False,21804.84
13094,16223,4,Home,2025-01-25,2025-01-30,243810.38,12.658,36,850,Active,False,212609.86
13095,14158,59,Home,2022-06-02,2022-06-14,237834.47,17.811,60,741,Active,False,127633.18
13096,21421,81,Education,2024-04-08,2024-05-03,491927.36,8.648,12,732,Active,False,153973.22
13097,4223,81,Auto,2024-10-09,2024-11-04,63895.24,9.815,48,720,Active,False,22444.55
13098,2180,43,Business,2024-08-01,2024-08-27,243337.27,14.405,12,771,Active,False,206135.29
13099,22140,19,Personal,2023-05-17,2023-05-29,294558.69,17.905,24,684,Active,False,42776.32
13100,15523,58,Home,2022-01-28,2022-02-05,179350.62,11.97,60,711,Active,False,79590.77
13101,7378,16,Home,2024-02-20,2024-03-14,342066.73,15.293,120,827,Active,False,248846.25
13102,7925,33,Education,2025-03-02,2025-03-26,430873.03,17.061,84,702,Active,False,330028.45
13103,5833,72,Auto,2024-08-11,2024-08-13,341403.97,16.546,60,752,Active,False,323872.33
13104,20497,78,Education,2022-05-25,2022-06-05,69433.22,17.467,84,807,Active,False,53709.69
13105,6335,93,Home,2024-02-28,2024-03-02,107950.14,13.446,84,829,Active,False,75206.41
13106,17049,80,Home,2025-01-29,2025-02-18,194766.12,14.73,84,709,Active,False,173925.06
13107,908,92,Business,2022-04-05,2022-04-23,154180.41,14.679,60,790,Active,False,17046.27
13108,20101,84,Home,2023-02-15,2023-02-16,103191.17,13.291,84,709,Active,False,72460.33
13109,6119,63,Auto,2025-01-22,2025-02-04,245239.15,11.314,36,609,Active,False,108109.85
13110,15533,64,Education,2023-03-05,2023-03-18,105873.88,10.528,60,724,Active,False,62264.32
13111,23661,98,Business,2022-09-07,2022-09-18,50000.0,10.555,36,599,Active,False,30727.43
13112,256,52,Business,2023-02-20,2023-03-09,170244.15,15.356,24,800,Active,False,48639.09
13113,17509,14,Auto,2022-10-21,2022-11-12,89347.95,8.654,24,678,Active,False,18140.67
13114,2590,21,Business,2022-08-09,2022-08-22,778325.02,8.517,24,705,Active,False,566078.2
13115,2529,49,Business,2023-01-16,2023-02-08,73181.87,16.327,24,825,Active,False,46457.6
13116,7076,94,Education,2024-08-22,2024-08-28,236353.63,12.332,12,617,Active,False,85981.6
13117,18405,70,Home,2022-01-17,2022-01-30,435796.33,14.584,84,753,Active,False,157619.32
13118,476,100,Auto,2022-11-11,2022-11-23,50938.7,11.373,60,581,Active,False,6364.33
13119,12345,44,Personal,2023-12-11,2023-12-27,83791.93,12.228,60,696,Active,False,10705.25
13120,21848,92,Auto,2022-09-18,2022-10-14,306342.32,12.583,120,658,Active,False,42111.2
13121,20223,88,Home,2023-04-05,2023-05-05,291264.2,10.677,84,709,Active,False,99228.42
13122,16786,28,Business,2023-12-05,2023-12-20,91239.78,16.426,48,744,Active,False,62543.55
13123,6602,41,Business,2022-07-05,2022-07-29,169468.09,8.696,24,693,Active,False,110900.84
13124,16502,17,Business,2023-07-01,2023-07-21,225125.97,14.156,24,696,Active,False,200471.51
13125,11836,33,Home,2023-07-17,2023-08-08,181027.09,17.933,12,693,Active,False,64305.84
13126,24034,62,Personal,2023-04-06,2023-04-08,380696.61,12.792,48,782,Active,False,42880.06
13127,8398,50,Business,2023-09-16,2023-10-12,59723.38,14.192,120,751,Active,False,7309.13
13128,5818,51,Education,2022-02-04,2022-02-13,292540.91,14.477,120,733,Active,False,243943.19
13129,10376,75,Home,2022-09-11,2022-10-09,111328.96,14.865,60,773,Active,False,89891.68
13130,12145,54,Business,2022-12-05,2022-12-20,126992.94,17.683,84,798,Active,False,53042.5
13131,14448,89,Education,2022-06-28,2022-07-26,50000.0,10.879,60,640,Active,False,9103.2
13132,562,3,Education,2022-11-11,2022-11-29,310567.58,7.268,12,745,Active,False,240484.55
13133,5590,76,Home,2025-03-20,2025-04-01,57108.97,10.553,120,696,Active,False,14116.59
13134,20129,85,Personal,2025-05-20,2025-06-03,109465.01,14.116,24,740,Active,False,49762.27
13135,13529,97,Home,2023-10-27,2023-11-21,273424.13,8.392,36,687,Active,False,144644.04
13136,7035,73,Home,2024-09-14,2024-09-24,56121.17,12.352,84,744,Active,False,44341.7
13137,8835,27,Personal,2022-02-08,2022-02-18,91668.79,7.006,60,618,Active,False,41882.86
13138,21204,81,Home,2024-11-23,2024-12-21,88532.12,15.065,12,850,Active,False,43701.37
13139,8860,71,Business,2022-04-02,2022-05-01,181225.34,17.167,84,635,Active,False,99223.94
13140,19566,92,Business,2023-10-19,2023-10-29,51276.9,7.713,120,784,Active,False,32197.6
13141,18264,12,Personal,2022-10-17,2022-10-28,111576.16,14.536,120,617,Active,False,21232.06
13142,21926,37,Home,2023-04-03,2023-04-20,294181.67,11.94,36,681,Active,False,158303.66
13143,14778,87,Personal,2022-05-07,2022-05-28,125555.74,11.632,60,578,Active,False,87448.4
13144,12776,35,Home,2023-02-23,2023-03-21,132638.13,14.849,24,722,Active,False,26763.19
13145,14137,32,Education,2024-11-16,2024-11-26,51411.08,7.68,120,778,Active,False,43134.71
13146,9867,89,Business,2023-12-17,2024-01-03,267972.53,17.06,84,790,Active,False,157162.41
13147,11139,44,Business,2024-11-21,2024-12-20,104770.57,13.972,120,669,Active,False,19130.95
13148,68,72,Home,2022-01-19,2022-02-06,286860.5,10.058,48,647,Active,False,81336.5
13149,8270,56,Education,2023-12-11,2024-01-01,133403.39,15.333,60,721,Active,False,103792.95
13150,5209,14,Personal,2024-10-19,2024-11-16,183116.42,12.269,84,749,Active,False,152435.12
13151,5348,30,Auto,2023-01-11,2023-02-09,248419.53,8.564,24,700,Active,False,227887.48
13152,20275,20,Auto,2022-12-30,2023-01-03,73193.93,17.12,12,635,Active,False,27556.28
13153,14509,80,Business,2023-12-18,2024-01-04,157077.19,8.169,60,684,Active,False,34892.89
13154,3374,44,Auto,2024-04-22,2024-05-22,319116.47,7.549,12,745,Active,False,65183.15
13155,13493,63,Home,2022-04-15,2022-05-03,145954.96,10.291,24,742,Active,False,115102.56
13156,9539,70,Home,2023-10-23,2023-11-02,69272.45,16.589,48,768,Defaulted,True,43288.59
13157,17280,12,Education,2025-05-08,2025-05-20,126340.26,10.88,60,850,Active,False,50633.93
13158,5794,57,Auto,2024-09-19,2024-09-20,180874.91,9.211,12,775,Active,False,158814.76
13159,24762,1,Home,2024-05-10,2024-05-17,205005.53,10.796,120,594,Active,False,49728.37
13160,3923,14,Education,2022-07-02,2022-07-19,298682.0,8.126,120,711,Active,False,85220.18
13161,11809,40,Business,2022-10-14,2022-10-24,224790.04,15.219,60,679,Active,False,59002.51
13162,8183,7,Business,2022-04-23,2022-04-28,103828.5,15.026,36,847,Active,False,35538.2
13163,9340,92,Personal,2023-09-01,2023-09-10,371429.0,8.253,60,752,Active,False,135308.31
13164,17532,62,Auto,2022-09-03,2022-10-03,91807.8,7.93,24,758,Active,False,49284.27
13165,8314,5,Home,2025-04-06,2025-04-21,113259.54,17.809,60,675,Active,False,73648.07
13166,6683,71,Home,2023-06-24,2023-07-17,173026.9,16.714,84,735,Active,False,102351.62
13167,8510,78,Auto,2023-10-22,2023-10-26,204866.37,15.959,48,759,Active,False,160040.94
13168,15239,10,Business,2025-03-29,2025-04-13,100944.68,7.254,84,525,Active,False,81531.64
13169,17356,99,Auto,2022-12-12,2023-01-07,472516.6,14.625,84,803,Defaulted,True,198911.42
13170,21444,97,Business,2023-04-29,2023-05-19,69798.79,12.527,60,760,Active,False,48412.41
13171,6087,30,Business,2024-10-11,2024-10-26,96588.19,17.127,84,688,Active,False,66873.2
13172,2242,5,Personal,2023-06-26,2023-07-01,95377.06,16.316,60,780,Active,False,15189.46
13173,4620,49,Business,2022-08-17,2022-08-24,192006.6,8.099,120,688,Active,False,35278.26
13174,3967,18,Auto,2023-09-16,2023-09-25,168503.56,11.311,84,629,Active,False,158851.16
13175,774,46,Education,2022-04-13,2022-04-27,268692.68,7.083,12,595,Active,False,189649.22
13176,9337,6,Auto,2023-09-06,2023-09-23,88747.31,13.385,24,702,Active,False,35889.76
13177,15107,94,Business,2023-04-25,2023-05-13,255072.19,17.284,60,826,Active,False,194955.6
13178,21015,84,Business,2024-11-07,2024-11-26,75749.89,12.847,60,817,Active,False,47202.41
