market_date,asset_name,asset_type,open_price,high_price,low_price,close_price,volume
2024-10-25,Energy Fund,Equity,14964.0409,15239.35,14697.5372,14842.7893,3448079
2024-10-28,Energy Fund,Equity,14842.7893,15232.6067,14706.8089,14963.5645,2299305
2024-10-29,Energy Fund,Equity,14963.5645,15253.3821,14621.2576,14683.8515,2587754
2024-10-30,Energy Fund,Equity,14683.8515,14882.3714,14408.1559,14810.4388,1125042
2024-10-31,Energy Fund,Equity,14810.4388,14858.8286,13889.4894,14028.2341,13888565
2024-11-01,Energy Fund,Equity,14028.2341,14228.7534,13754.3273,14226.1204,2654300
2024-11-04,Energy Fund,Equity,14226.1204,14239.4247,13858.7947,14009.5672,4731386
2024-11-05,Energy Fund,Equity,14009.5672,14078.2512,13671.9167,13852.041,1171576
2024-11-06,Energy Fund,Equity,13852.041,13997.9103,13473.8547,13690.4902,3616995
2024-11-07,Energy Fund,Equity,13690.4902,13856.3156,13418.4424,13815.383,3620812
2024-11-08,Energy Fund,Equity,13815.383,14151.7235,13808.8472,14007.3692,22692901
2024-11-11,Energy Fund,Equity,14007.3692,14073.775,14001.4996,14048.0315,5552784
2024-11-12,Energy Fund,Equity,14048.0315,14253.057,13907.6447,14080.1485,1897900
2024-11-13,Energy Fund,Equity,14080.1485,14296.7858,14074.681,14150.6655,483704
2024-11-14,Energy Fund,Equity,14150.6655,14405.4213,13920.1958,14125.0723,3052775
2024-11-15,Energy Fund,Equity,14125.0723,14312.6951,14062.1951,14184.1511,8458010
2024-11-18,Energy Fund,Equity,14184.1511,14348.0099,14134.3959,14280.802,4223450
2024-11-19,Energy Fund,Equity,14280.802,14400.7481,13996.3649,14104.7793,8681166
2024-11-20,Energy Fund,Equity,14104.7793,14364.8241,14027.2145,14197.5835,5627496
2024-11-21,Energy Fund,Equity,14197.5835,14516.681,14032.8583,14240.2838,5474780
2024-11-22,Energy Fund,Equity,14240.2838,14439.5847,13965.7252,14342.8198,5240410
2024-11-25,Energy Fund,Equity,14342.8198,14528.7345,14168.8552,14329.9883,4115069
2024-11-26,Energy Fund,Equity,14329.9883,14622.1358,14096.1502,14447.8815,4767857
2024-11-27,Energy Fund,Equity,14447.8815,14572.3262,14029.6462,14222.4274,1570130
2024-11-28,Energy Fund,Equity,14222.4274,14461.419,13996.1271,14348.3273,1216263
2024-11-29,Energy Fund,Equity,14348.3273,14557.2128,14078.3103,14370.448,2601917
2024-12-02,Energy Fund,Equity,14370.448,14834.5223,14176.432,14570.908,6295004
2024-12-03,Energy Fund,Equity,14570.908,14948.5665,14447.2192,14728.3546,2196862
2024-12-04,Energy Fund,Equity,14728.3546,15179.3349,14447.8232,14888.8089,4898303
2024-12-05,Energy Fund,Equity,14888.8089,14921.4263,14641.3864,14714.2349,546753
2024-12-06,Energy Fund,Equity,14714.2349,14896.854,14455.0261,14650.1561,7670224
2024-12-09,Energy Fund,Equity,14650.1561,14739.4673,14391.2336,14521.4435,5599422
2024-12-10,Energy Fund,Equity,14521.4435,14776.8084,14408.2624,14509.1453,11533026
2024-12-11,Energy Fund,Equity,14509.1453,14733.26,14237.4653,14368.6376,6507711
2024-12-12,Energy Fund,Equity,14368.6376,14484.2403,14091.0389,14305.4179,1900473
2024-12-13,Energy Fund,Equity,14305.4179,14560.9523,14118.3255,14355.3794,1849391
2024-12-16,Energy Fund,Equity,14355.3794,14523.9412,13946.8825,14214.4394,5645327
2024-12-17,Energy Fund,Equity,14214.4394,14758.2004,14119.7132,14543.9851,14917212
2024-12-18,Energy Fund,Equity,14543.9851,14662.0657,14290.8869,14658.8714,4172423
2024-12-19,Energy Fund,Equity,14658.8714,14908.7606,14371.4304,14612.214,742448
2024-12-20,Energy Fund,Equity,14612.214,15171.3736,14509.7191,15053.8099,1665908
2024-12-23,Energy Fund,Equity,15053.8099,15572.2562,14808.7159,15417.6356,2089029
2024-12-24,Energy Fund,Equity,15417.6356,15558.4384,14948.1166,15196.8505,24186808
2024-12-25,Energy Fund,Equity,15196.8505,15648.5847,15028.822,15428.6324,3697111
2024-12-26,Energy Fund,Equity,15428.6324,15732.3485,14918.001,15081.5728,2283822
2024-12-27,Energy Fund,Equity,15081.5728,15178.6369,14704.294,14803.6149,8177765
2024-12-30,Energy Fund,Equity,14803.6149,14956.8867,14577.6992,14752.3681,21758225
2024-12-31,Energy Fund,Equity,14752.3681,14981.5827,14538.447,14704.0841,3822108
2025-01-01,Energy Fund,Equity,14704.0841,14824.4772,14373.0591,14439.8189,10793609
2025-01-02,Energy Fund,Equity,14439.8189,14731.3327,14298.3705,14443.594,4931460
2025-01-03,Energy Fund,Equity,14443.594,14468.137,14182.2315,14456.6886,714438
2025-01-06,Energy Fund,Equity,14456.6886,14763.6393,14289.0389,14585.7438,7358049
2025-01-07,Energy Fund,Equity,14585.7438,14966.5229,14344.2613,14680.0043,13410007
2025-01-08,Energy Fund,Equity,14680.0043,14897.2955,14452.652,14688.3939,766493
2025-01-09,Energy Fund,Equity,14688.3939,14762.0643,14431.3729,14692.9385,3071627
2025-01-10,Energy Fund,Equity,14692.9385,14873.5441,14588.1655,14794.8173,1299909
2025-01-13,Energy Fund,Equity,14794.8173,15397.3962,14590.572,15297.2623,3516870
2025-01-14,Energy Fund,Equity,15297.2623,15419.4187,15032.491,15260.1619,5674531
2025-01-15,Energy Fund,Equity,15260.1619,15296.341,15034.5643,15172.6005,1480732
2025-01-16,Energy Fund,Equity,15172.6005,15180.682,14636.5145,14850.1656,4234090
2025-01-17,Energy Fund,Equity,14850.1656,15134.458,14832.4422,15003.9977,1046495
2025-01-20,Energy Fund,Equity,15003.9977,15655.7368,14784.2344,15392.6205,192418
2025-01-21,Energy Fund,Equity,15392.6205,15533.278,14932.9375,15232.8135,2305413
2025-01-22,Energy Fund,Equity,15232.8135,15839.0318,14973.8826,15625.6054,3622391
2025-01-23,Energy Fund,Equity,15625.6054,16071.3681,15572.0065,15792.9835,1502455
2025-01-24,Energy Fund,Equity,15792.9835,16092.8197,15703.7245,15845.3821,3061562
2025-01-27,Energy Fund,Equity,15845.3821,16000.6558,15261.9276,15371.1136,12571642
2025-01-28,Energy Fund,Equity,15371.1136,15835.5173,15102.4397,15592.7255,996115
2025-01-29,Energy Fund,Equity,15592.7255,15753.6735,15459.4587,15673.7996,2306630
2025-01-30,Energy Fund,Equity,15673.7996,15735.5743,15604.0027,15654.0545,8182520
2025-01-31,Energy Fund,Equity,15654.0545,16351.7647,15407.5318,16032.0205,2775942
2025-02-03,Energy Fund,Equity,16032.0205,16410.233,16007.5577,16121.5176,5585691
2025-02-04,Energy Fund,Equity,16121.5176,16418.674,16062.2927,16086.6584,6460751
2025-02-05,Energy Fund,Equity,16086.6584,16655.8224,15839.2922,16330.2268,8069252
2025-02-06,Energy Fund,Equity,16330.2268,16705.4235,16266.2062,16583.847,407291
2025-02-07,Energy Fund,Equity,16583.847,16765.8764,16093.7679,16390.8223,1591039
2025-02-10,Energy Fund,Equity,16390.8223,16474.435,16331.0411,16362.0928,2608895
2025-02-11,Energy Fund,Equity,16362.0928,16900.7531,16184.2598,16707.5595,560047
2025-02-12,Energy Fund,Equity,16707.5595,17311.561,16591.8515,17030.0596,1214771
2025-02-13,Energy Fund,Equity,17030.0596,17076.8475,16813.0123,16971.6493,1970878
2025-02-14,Energy Fund,Equity,16971.6493,17046.665,16693.2454,16943.5804,978508
2025-02-17,Energy Fund,Equity,16943.5804,17019.2494,16943.2442,16961.753,2096036
2025-02-18,Energy Fund,Equity,16961.753,17097.8126,16736.4764,17064.0453,7439647
2025-02-19,Energy Fund,Equity,17064.0453,17207.1301,16624.7437,16925.0171,34618549
2025-02-20,Energy Fund,Equity,16925.0171,17036.4228,16525.4476,16784.3294,775340
2025-02-21,Energy Fund,Equity,16784.3294,17389.8856,16781.9827,17054.6583,7477916
2025-02-24,Energy Fund,Equity,17054.6583,17725.3596,16753.1851,17405.8484,6981951
2025-02-25,Energy Fund,Equity,17405.8484,17409.6966,17167.2248,17356.283,3321435
2025-02-26,Energy Fund,Equity,17356.283,17495.2737,16627.9892,16938.8945,378886
2025-02-27,Energy Fund,Equity,16938.8945,17498.2733,16769.6743,17187.9062,2236585
2025-02-28,Energy Fund,Equity,17187.9062,17843.1795,17074.9695,17594.0576,2382880
2025-03-03,Energy Fund,Equity,17594.0576,17640.1641,17420.2755,17523.5708,2012243
2025-03-04,Energy Fund,Equity,17523.5708,18070.7161,17283.2372,17732.2096,857495
2025-03-05,Energy Fund,Equity,17732.2096,17847.3961,17280.8035,17578.3263,15984538
2025-03-06,Energy Fund,Equity,17578.3263,17581.5126,17277.3443,17555.6117,7994709
2025-03-07,Energy Fund,Equity,17555.6117,17822.8991,17234.4529,17581.9522,13277456
2025-03-10,Energy Fund,Equity,17581.9522,17754.263,17474.6341,17651.6497,76201876
2025-03-11,Energy Fund,Equity,17651.6497,17709.3798,17559.7562,17593.0172,13318816
2025-03-12,Energy Fund,Equity,17593.0172,17822.9432,16788.4132,16948.087,487044
2025-03-13,Energy Fund,Equity,16948.087,17267.2155,16894.0425,16959.639,1022315
2025-03-14,Energy Fund,Equity,16959.639,17430.9736,16908.5565,17173.8516,17225988
2025-03-17,Energy Fund,Equity,17173.8516,17511.1066,17089.1478,17219.3857,5793605
2025-03-18,Energy Fund,Equity,17219.3857,17579.7544,17087.1568,17441.1201,6677801
2025-03-19,Energy Fund,Equity,17441.1201,17697.7222,17251.2279,17266.0376,4271550
2025-03-20,Energy Fund,Equity,17266.0376,17450.293,16930.4403,17416.0448,1139286
2025-03-21,Energy Fund,Equity,17416.0448,17792.7416,17106.8821,17505.9736,8416706
2025-03-24,Energy Fund,Equity,17505.9736,17755.5404,17361.2544,17686.6355,2064024
2025-03-25,Energy Fund,Equity,17686.6355,18164.5921,17583.8728,18153.6486,5251527
2025-03-26,Energy Fund,Equity,18153.6486,18435.0392,17489.1293,17720.0758,11146611
2025-03-27,Energy Fund,Equity,17720.0758,17943.011,17418.5573,17576.9138,2149991
2025-03-28,Energy Fund,Equity,17576.9138,17683.4464,17412.3606,17450.0989,1257691
2025-03-31,Energy Fund,Equity,17450.0989,18068.1939,17161.7216,17862.6071,4311684
2025-04-01,Energy Fund,Equity,17862.6071,18080.322,17578.7512,17819.6737,1152550
2025-04-02,Energy Fund,Equity,17819.6737,18350.2219,17786.0914,18114.2191,8245385
2025-04-03,Energy Fund,Equity,18114.2191,18780.8665,17863.0247,18414.9685,8404996
2025-04-04,Energy Fund,Equity,18414.9685,18784.2496,18047.8349,18463.7474,23558254
2025-04-07,Energy Fund,Equity,18463.7474,18646.2958,18195.3808,18616.8979,12261710
2025-04-08,Energy Fund,Equity,18616.8979,18940.1955,18373.4885,18893.1307,6807383
2025-04-09,Energy Fund,Equity,18893.1307,19277.5349,18634.6807,19185.302,1478499
2025-04-10,Energy Fund,Equity,19185.302,19438.2761,18596.5389,18947.2948,4377946
2025-04-11,Energy Fund,Equity,18947.2948,19288.5193,18507.0093,18803.1551,9951265
2025-04-14,Energy Fund,Equity,18803.1551,18930.0079,18469.7011,18764.3696,1586890
2025-04-15,Energy Fund,Equity,18764.3696,19479.6726,18398.2247,19247.762,1432623
2025-04-16,Energy Fund,Equity,19247.762,19526.3072,18902.1597,19221.0211,6465060
2025-04-17,Energy Fund,Equity,19221.0211,19388.031,18856.0031,18920.0531,1013272
2025-04-18,Energy Fund,Equity,18920.0531,19720.2964,18668.1163,19526.0652,3112155
2025-04-21,Energy Fund,Equity,19526.0652,19923.9134,19474.7327,19578.7821,5931406
2025-04-22,Energy Fund,Equity,19578.7821,19738.549,19372.9047,19499.1887,4103245
2025-04-23,Energy Fund,Equity,19499.1887,19747.7307,18873.4246,19013.1282,6751260
2025-04-24,Energy Fund,Equity,19013.1282,19202.7003,18885.3108,19120.3687,8532645
2025-04-25,Energy Fund,Equity,19120.3687,19325.2622,18779.4355,19026.3757,9475157
2025-04-28,Energy Fund,Equity,19026.3757,19207.2233,18576.4191,18656.598,1236878
2025-04-29,Energy Fund,Equity,18656.598,18770.019,18465.4074,18584.6106,2851595
2025-04-30,Energy Fund,Equity,18584.6106,18909.5873,18567.7442,18616.4225,5306329
2025-05-01,Energy Fund,Equity,18616.4225,18767.1393,18094.0864,18291.1451,5249876
2025-05-02,Energy Fund,Equity,18291.1451,19095.2456,17995.8675,18728.9479,6597519
2025-05-05,Energy Fund,Equity,18728.9479,19293.27,18455.6043,19003.1759,1177752
2025-05-06,Energy Fund,Equity,19003.1759,19025.4254,18672.1071,18823.1551,7130376
2025-05-07,Energy Fund,Equity,18823.1551,19076.0788,18771.978,18773.3356,3868096
2025-05-08,Energy Fund,Equity,18773.3356,18804.7255,18377.493,18693.7546,1480978
2025-05-09,Energy Fund,Equity,18693.7546,18900.7681,18498.1255,18809.5495,5721711
2025-05-12,Energy Fund,Equity,18809.5495,19003.666,18376.09,18650.2538,1405508
2025-05-13,Energy Fund,Equity,18650.2538,18995.8883,18418.0136,18577.454,1869687
2025-05-14,Energy Fund,Equity,18577.454,18871.2664,18015.5181,18073.1029,4115065
2025-05-15,Energy Fund,Equity,18073.1029,18453.8309,18000.2546,18295.1585,1630634
2025-05-16,Energy Fund,Equity,18295.1585,18700.515,18193.8105,18653.8538,7539430
2025-05-19,Energy Fund,Equity,18653.8538,18938.6776,18238.8256,18502.9396,893029
2025-05-20,Energy Fund,Equity,18502.9396,18603.5792,18347.1547,18401.0427,1981408
2025-05-21,Energy Fund,Equity,18401.0427,18677.0665,17916.8559,18203.6436,2799065
2025-05-22,Energy Fund,Equity,18203.6436,18527.6988,17632.8518,17980.0963,3804935
2025-05-23,Energy Fund,Equity,17980.0963,18465.5463,17785.9676,18159.7582,1277239
2025-05-26,Energy Fund,Equity,18159.7582,18345.8118,17953.4804,18098.499,434563
2025-05-27,Energy Fund,Equity,18098.499,18220.3551,17886.5449,18132.8454,3944113
2025-05-28,Energy Fund,Equity,18132.8454,18262.831,17594.3108,17918.8383,4990583
2025-05-29,Energy Fund,Equity,17918.8383,17962.8415,17357.4566,17539.2427,4592631
2025-05-30,Energy Fund,Equity,17539.2427,17760.3831,16999.249,17022.6329,5787735
2025-06-02,Energy Fund,Equity,17022.6329,17087.027,16722.7252,17065.9282,1038275
2025-06-03,Energy Fund,Equity,17065.9282,17312.4185,16929.4732,17178.0165,1383617
2025-06-04,Energy Fund,Equity,17178.0165,17431.705,17004.4528,17182.3359,16096337
2025-06-05,Energy Fund,Equity,17182.3359,17774.2005,16970.7818,17560.9027,5478193
2025-06-06,Energy Fund,Equity,17560.9027,17907.501,17434.8843,17876.6555,496664
2025-06-09,Energy Fund,Equity,17876.6555,18382.8912,17615.275,18196.0569,2404252
2025-06-10,Energy Fund,Equity,18196.0569,18524.0654,18112.2636,18193.8864,2238580
2025-06-11,Energy Fund,Equity,18193.8864,18450.2135,18016.0564,18181.3112,2053651
2025-06-12,Energy Fund,Equity,18181.3112,18826.8282,17907.9044,18731.5264,2041514
2025-06-13,Energy Fund,Equity,18731.5264,18977.287,18336.4116,18645.3156,1101833
2025-06-16,Energy Fund,Equity,18645.3156,18975.1244,18599.7076,18839.8182,7946621
2025-06-17,Energy Fund,Equity,18839.8182,19296.5852,18481.2735,18971.2915,2313872
2025-06-18,Energy Fund,Equity,18971.2915,19243.1965,18701.6498,18996.7392,1469272
2025-06-19,Energy Fund,Equity,18996.7392,19494.096,18928.5665,19354.9449,6319309
2025-06-20,Energy Fund,Equity,19354.9449,19479.3929,18916.3288,19157.0215,2527459
2025-06-23,Energy Fund,Equity,19157.0215,19230.9953,18626.1778,18995.0567,2203403
2025-06-24,Energy Fund,Equity,18995.0567,19314.4571,18479.1385,18626.3579,4011830
2025-06-25,Energy Fund,Equity,18626.3579,18772.8437,18367.6907,18555.0776,5172890
2025-06-26,Energy Fund,Equity,18555.0776,18704.764,17806.8321,18161.2056,4797187
2025-06-27,Energy Fund,Equity,18161.2056,18695.7172,17967.9677,18529.0063,5443728
2025-06-30,Energy Fund,Equity,18529.0063,19340.3864,18340.9875,19016.5456,1781287
2025-07-01,Energy Fund,Equity,19016.5456,19083.901,18073.0173,18419.0177,2537440
2025-07-02,Energy Fund,Equity,18419.0177,18970.8507,18127.6592,18703.2642,1763745
2025-07-03,Energy Fund,Equity,18703.2642,19093.18,18640.5345,18756.3348,5949987
2025-07-04,Energy Fund,Equity,18756.3348,19230.1096,18478.4583,19126.2004,5971453
2025-07-07,Energy Fund,Equity,19126.2004,19419.6741,18865.4695,19298.9082,5332682
2025-07-08,Energy Fund,Equity,19298.9082,19797.1195,19068.2691,19615.4904,1357066
2025-07-09,Energy Fund,Equity,19615.4904,19685.3332,19248.1649,19278.0725,2444851
2025-07-10,Energy Fund,Equity,19278.0725,19595.1753,19252.5331,19587.0127,4662431
2025-07-11,Energy Fund,Equity,19587.0127,20149.6906,19480.596,20086.3352,2420545
2025-07-14,Energy Fund,Equity,20086.3352,20176.7232,19793.2148,19933.7873,808378
2025-07-15,Energy Fund,Equity,19933.7873,20187.4683,19679.5336,20154.7444,14363409
2025-07-16,Energy Fund,Equity,20154.7444,20503.7552,19862.0304,20385.8012,3143163
2025-07-17,Energy Fund,Equity,20385.8012,20754.0599,19926.3547,20124.0466,6757470
2025-07-18,Energy Fund,Equity,20124.0466,20227.8078,19637.9993,19870.9291,5043710
2025-07-21,Energy Fund,Equity,19870.9291,20024.5443,19616.3611,19875.8707,435307
2025-07-22,Energy Fund,Equity,19875.8707,20134.1301,19658.1419,19825.5174,3253033
2025-07-23,Energy Fund,Equity,19825.5174,19912.8963,19537.9329,19625.767,2496017
2025-07-24,Energy Fund,Equity,19625.767,19642.2785,19545.1571,19599.5721,6603135
2025-07-25,Energy Fund,Equity,19599.5721,19725.8812,19404.1418,19652.5295,1531060
2025-07-28,Energy Fund,Equity,19652.5295,20135.4787,19472.408,20007.2364,1970969
2025-07-29,Energy Fund,Equity,20007.2364,20324.6374,19598.3379,19861.1745,17580874
2025-07-30,Energy Fund,Equity,19861.1745,20286.8564,19598.3668,19901.8732,237956
2025-07-31,Energy Fund,Equity,19901.8732,20305.3926,19516.7066,20175.2172,3151092
2025-08-01,Energy Fund,Equity,20175.2172,20530.108,19847.1915,19947.704,2960295
2025-08-04,Energy Fund,Equity,19947.704,20019.7697,19627.7811,19924.6733,1214521
2025-08-05,Energy Fund,Equity,19924.6733,20002.9398,19617.0108,19836.2087,2055607
2025-08-06,Energy Fund,Equity,19836.2087,19874.8378,19612.6987,19851.7132,9630436
2025-08-07,Energy Fund,Equity,19851.7132,19880.582,19674.607,19748.7866,4393987
2025-08-08,Energy Fund,Equity,19748.7866,20136.0695,19650.2481,19920.6891,14708509
2025-08-11,Energy Fund,Equity,19920.6891,20078.2263,19561.4612,19982.0626,3057905
2025-08-12,Energy Fund,Equity,19982.0626,20168.8199,19315.1683,19688.6818,4047159
2025-08-13,Energy Fund,Equity,19688.6818,20110.054,19463.8677,20007.4443,2578202
2025-08-14,Energy Fund,Equity,20007.4443,20687.6593,19906.1173,20686.4263,2603639
2025-08-15,Energy Fund,Equity,20686.4263,20802.1441,20409.2254,20541.1497,2506126
2025-08-18,Energy Fund,Equity,20541.1497,20735.1315,20135.2342,20559.9586,3664182
2025-08-19,Energy Fund,Equity,20559.9586,20826.03,20517.6692,20540.5023,981585
2025-08-20,Energy Fund,Equity,20540.5023,20598.1316,20315.5826,20380.6742,4378289
2025-08-21,Energy Fund,Equity,20380.6742,20718.2244,20154.2476,20450.1525,5310216
2025-08-22,Energy Fund,Equity,20450.1525,20891.231,20390.6769,20721.2547,743821
2025-08-25,Energy Fund,Equity,20721.2547,20800.2725,20155.2433,20490.3421,4830675
2025-08-26,Energy Fund,Equity,20490.3421,21036.6341,20327.9436,20862.142,13994850
2025-08-27,Energy Fund,Equity,20862.142,21428.2127,20457.7213,21211.7623,7801518
2025-08-28,Energy Fund,Equity,21211.7623,21559.8992,20955.1305,21185.3165,5590612
2025-08-29,Energy Fund,Equity,21185.3165,21428.5132,20597.3907,20975.1865,3328377
2025-09-01,Energy Fund,Equity,20975.1865,21261.0621,20824.8157,21193.2737,6316158
2025-09-02,Energy Fund,Equity,21193.2737,21438.9205,20808.9808,20961.9122,1105970
2025-09-03,Energy Fund,Equity,20961.9122,21082.0724,20336.3038,20375.181,21029993
2025-09-04,Energy Fund,Equity,20375.181,20381.0369,19909.9896,19918.3001,4802114
2025-09-05,Energy Fund,Equity,19918.3001,20314.1286,19773.5377,19846.3277,3474974
2025-09-08,Energy Fund,Equity,19846.3277,20060.7051,19586.3303,19617.9589,5287286
2025-09-09,Energy Fund,Equity,19617.9589,19793.8441,19285.0083,19759.7913,13954450
2025-09-10,Energy Fund,Equity,19759.7913,20371.3192,19396.0105,20004.5858,3576442
2025-09-11,Energy Fund,Equity,20004.5858,20103.5209,19696.6494,20008.1962,4472294
2025-09-12,Energy Fund,Equity,20008.1962,20624.9639,19694.3623,20285.2725,1280813
2025-09-15,Energy Fund,Equity,20285.2725,20452.9307,19889.6508,20087.0149,699149
2025-09-16,Energy Fund,Equity,20087.0149,20292.217,19826.1974,20039.2989,938238
2025-09-17,Energy Fund,Equity,20039.2989,20159.636,19773.5262,20067.0131,12390121
2025-09-18,Energy Fund,Equity,20067.0131,20326.0004,19826.3372,19884.7738,9151853
2025-09-19,Energy Fund,Equity,19884.7738,20458.2004,19655.9698,20092.0004,2518959
2025-09-22,Energy Fund,Equity,20092.0004,20724.1678,19895.1444,20334.3369,5117503
2025-09-23,Energy Fund,Equity,20334.3369,20363.611,19557.0521,19723.8382,14297276
2025-09-24,Energy Fund,Equity,19723.8382,20262.4043,19703.5358,19907.1113,5788765
2025-09-25,Energy Fund,Equity,19907.1113,19987.0352,19268.2437,19621.5159,3497432
2025-09-26,Energy Fund,Equity,19621.5159,20131.2777,19457.9406,20105.3883,3203788
2025-09-29,Energy Fund,Equity,20105.3883,20236.4022,19837.0224,19862.6642,4838148
2025-09-30,Energy Fund,Equity,19862.6642,20257.287,19475.4919,19927.6653,3483992
2025-10-01,Energy Fund,Equity,19927.6653,20204.556,19721.1141,19973.9855,3727755
2025-10-02,Energy Fund,Equity,19973.9855,20422.3865,19951.5248,20348.2912,2275498
2025-10-03,Energy Fund,Equity,20348.2912,21064.4137,20248.4372,20725.398,1139624
2025-10-06,Energy Fund,Equity,20725.398,21046.1679,20708.0191,20941.7296,5965694
2025-10-07,Energy Fund,Equity,20941.7296,20969.0545,20461.1084,20762.5842,1824025
2025-10-08,Energy Fund,Equity,20762.5842,21151.5663,20574.3788,21045.4254,2477265
2025-10-09,Energy Fund,Equity,21045.4254,21551.8475,20888.2057,21328.0644,4512569
2025-10-10,Energy Fund,Equity,21328.0644,21361.9435,21017.3656,21206.118,7102398
2025-10-13,Energy Fund,Equity,21206.118,22166.6228,21084.6218,21762.4755,15743969
2025-10-14,Energy Fund,Equity,21762.4755,21917.8225,21300.7131,21619.0958,593332
2025-10-15,Energy Fund,Equity,21619.0958,22400.0245,21220.0154,22038.5735,6564770
2025-10-16,Energy Fund,Equity,22038.5735,22235.609,21723.7017,22140.1139,3137959
2025-10-17,Energy Fund,Equity,22140.1139,22805.3222,21792.984,22589.918,3772346
2025-10-20,Energy Fund,Equity,22589.918,22996.4751,22559.5683,22644.9823,4256222
2025-10-21,Energy Fund,Equity,22644.9823,23015.1189,22624.8785,22847.4296,19992609
2025-10-22,Energy Fund,Equity,22847.4296,22944.319,22768.315,22847.6917,322724
2025-10-23,Energy Fund,Equity,22847.6917,23872.667,22579.2818,23758.6644,4233208
2025-10-24,Energy Fund,Equity,23758.6644,24166.0733,23303.1048,23743.437,8336038
2025-10-27,Energy Fund,Equity,23743.437,24856.8015,23588.4158,24646.8676,1649036
2025-10-28,Energy Fund,Equity,24646.8676,25137.9086,24366.8579,24369.1001,1525789
2025-10-29,Energy Fund,Equity,24369.1001,25040.3504,24192.3102,24708.1378,4605602
2025-10-30,Energy Fund,Equity,24708.1378,25908.9828,24222.593,25417.1512,594211
2025-10-31,Energy Fund,Equity,25417.1512,26030.0305,25228.1427,25873.7632,2757629
2025-11-03,Energy Fund,Equity,25873.7632,26213.6789,25443.1956,25705.7966,1939895
2025-11-04,Energy Fund,Equity,25705.7966,25897.6561,25013.758,25517.6605,800855
2025-11-05,Energy Fund,Equity,25517.6605,25984.0807,25224.8835,25398.935,9267340
2025-11-06,Energy Fund,Equity,25398.935,25670.1388,25053.5679,25471.3204,3475207
2025-11-07,Energy Fund,Equity,25471.3204,25763.811,24590.1315,25081.3572,1317447
2025-11-10,Energy Fund,Equity,25081.3572,25819.7399,24954.063,25356.047,3029635
2025-11-11,Energy Fund,Equity,25356.047,26278.3619,25307.3844,26008.8859,1022445
2025-11-12,Energy Fund,Equity,26008.8859,26856.5801,25751.2411,26809.6243,1119453
2025-11-13,Energy Fund,Equity,26809.6243,27354.0699,26627.3138,26977.7925,414877
2025-11-14,Energy Fund,Equity,26977.7925,27314.4167,26974.6406,26989.6579,1551380
2025-11-17,Energy Fund,Equity,26989.6579,27177.5341,26687.2657,26979.2084,3068516
2025-11-18,Energy Fund,Equity,26979.2084,27448.2955,26490.7018,26567.7752,1258115
2025-11-19,Energy Fund,Equity,26567.7752,27161.9197,26186.6841,26826.5804,3248453
2025-11-20,Energy Fund,Equity,26826.5804,27173.2497,26358.0468,26695.4367,3110997
2025-11-21,Energy Fund,Equity,26695.4367,27184.1389,26555.76,26665.1323,1220733
2025-11-24,Energy Fund,Equity,26665.1323,27097.5135,25406.8121,25832.8348,399870
2025-11-25,Energy Fund,Equity,25832.8348,25870.0531,25400.0859,25578.8735,12012843
2025-11-26,Energy Fund,Equity,25578.8735,26538.3952,25346.8009,26035.9022,9235456
2025-11-27,Energy Fund,Equity,26035.9022,26374.3186,25795.7457,26295.108,28782176
2025-11-28,Energy Fund,Equity,26295.108,26744.3319,25779.6717,26549.7018,3478859
2025-12-01,Energy Fund,Equity,26549.7018,26651.4745,25850.4631,25923.9288,4245537
2025-12-02,Energy Fund,Equity,25923.9288,26154.6753,25267.3117,25776.8713,3143347
2025-12-03,Energy Fund,Equity,25776.8713,26293.55,25532.9701,26231.1172,6963326
2025-12-04,Energy Fund,Equity,26231.1172,26563.3718,25990.4554,26467.405,2385917
2025-12-05,Energy Fund,Equity,26467.405,27081.8835,26344.8857,26639.5374,43723039
2025-12-08,Energy Fund,Equity,26639.5374,27432.0598,26425.293,27145.3659,1937720
2025-12-09,Energy Fund,Equity,27145.3659,27651.5189,26864.7503,27185.8036,4463010
2025-12-10,Energy Fund,Equity,27185.8036,27611.043,26776.9199,27154.1907,28656315
2025-12-11,Energy Fund,Equity,27154.1907,27397.097,26998.467,27165.0128,4460830
2025-12-12,Energy Fund,Equity,27165.0128,27635.7167,26633.7194,27612.2795,3057553
2025-12-15,Energy Fund,Equity,27612.2795,27764.9701,27127.4445,27154.6564,1649184
2025-12-16,Energy Fund,Equity,27154.6564,27544.8548,26680.867,26880.8224,3144222
2025-12-17,Energy Fund,Equity,26880.8224,27498.1386,26507.1085,26972.8375,809753
2025-12-18,Energy Fund,Equity,26972.8375,28009.5635,26491.7848,27602.4405,3122725
2025-12-19,Energy Fund,Equity,27602.4405,27950.8207,27082.9632,27783.5492,2318639
2025-12-22,Energy Fund,Equity,27783.5492,28481.4127,27702.7039,27942.7926,2714919
2025-12-23,Energy Fund,Equity,27942.7926,28498.0703,27557.6765,27829.6068,757642
2025-12-24,Energy Fund,Equity,27829.6068,29163.8102,27393.5996,28609.7573,5279626
2025-12-25,Energy Fund,Equity,28609.7573,28665.6197,27942.4908,28307.3455,1185081
2025-12-26,Energy Fund,Equity,28307.3455,28810.1483,27890.9869,28074.4566,1547070
2025-12-29,Energy Fund,Equity,28074.4566,28116.0244,27047.2008,27244.9247,11930991
